title,overview,cosine_similarity
정보통신산업진흥원,SW공학경쟁력강화 대한민국 1711055352.0 SW공학경쟁력강화 전수남EQU RFID/USN 클러스터 구축 1415098989.0 2.01e+19 NFEC-2010-02-078393 2009.0 2009.0 N38 지식경제부 36003632301 RFID/USN클러스터구축(R&D) ABX5692 10411.0 기타 정보기술 10500.0 지능네트워크 기술 L09 RFID/USN nan nan nan nan,"0.8151401018833092,0.7128853100398609,0.6974021608573785,0.6929640936565709,0.6791198077250578,0.6576316748172902,0.6515508038981229,0.6304181317005424,0.6250483995415702,0.6236933085355328"
정보통신산업진흥원,SW공학경쟁력강화 대한민국 1711055352.0 SW공학경쟁력강화 전수남EQU RFID/USN 시험인증기반구축 1415118804.0 2.01e+19 NFEC-2012-05-163158 2012.0 2011.0 N38 지식경제부 201107444030302A 정보통신연구기반구축 ABX5692 10214.0 기타 네트워크기술 10500.0 지능네트워크 기술 L0999 달리 분류되지 않는 RFID/USN nan nan nan nan,"0.8015968834463117,0.6918753904708473,0.6875936633900904,0.672366477515892,0.6701876359054554,0.6576316748172902,0.6531938658476807,0.6253274142329777,0.6035362058950287,0.5980248582015247"
정보통신산업진흥원,SW공학경쟁력강화 대한민국 1711055352.0 SW공학경쟁력강화 전수남EQU SW-시스템반도체융합경쟁력강화 1415126970.0 2.01e+19 NFEC-2013-02-175952 2013.0 2012.0 N38 지식경제부 201207448050304A SW-시스템반도체융합경쟁력강화 ABX5692 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 L0202 S/W 솔루션 nan nan nan nan,"0.8540088723828321,0.7533984399836097,0.7338043712532482,0.7262629919109049,0.7211671903094932,0.7122968270755866,0.7098173501632842,0.7077163033327345,0.7046519944550335,0.7029406536839734"
정보통신산업진흥원,SW공학경쟁력강화 대한민국 1711055352.0 SW공학경쟁력강화 전수남EQU RFID/USN 서비스활성화기반구축 1711001259.0 2.01e+19 NFEC-2014-05-187309 2014.0 2013.0 P12 미래창조과학부 582606638 정보통신연구기반구축 ABX5692 10214.0 기타 네트워크기술 10500.0 지능네트워크 기술 EE0905 RFID/USN 서비스 nan nan nan nan,"0.8102169941305795,0.6918753904708473,0.6854497997800506,0.6802079173917671,0.6672261466690085,0.6611678934601549,0.642029880412058,0.6236933085355328,0.6206431829243239,0.6152180829719817"
정보통신산업진흥원,SW공학경쟁력강화 대한민국 1711055352.0 SW공학경쟁력강화 전수남EQU IoT 오픈플랫폼 기반 개발·검증지원 인프라구축 1711055452.0 2.02e+19 NFEC-2017-11-240775 2017.0 2017.0 P71 과학기술정보통신부 BIZ2017099BIZ2017119BIZ2017130 정보통신연구기반구축(R&amp;D) ABX5692 10411.0 기타 정보기술 60000.0 위의 국가전략기술에 속하지 않는 기타 연구 EE0904 활용서비스 플랫폼 및 응용 S/W nan nan nan nan,"0.8483223516544793,0.7444314655190619,0.7231208492164862,0.7153826992491868,0.7101595408274259,0.70730459662993,0.7017146069701394,0.6963938783372542,0.6932621472483143,0.6915138382935381"
정보통신산업진흥원,시청자권익증진활동 지원사업 개선방안 연구 대한민국 1415109740.0 시청자권익증진활동지원사업 개선방안 연구 이수영EQU RFID/USN 클러스터 구축 1415098989.0 2.01e+19 NFEC-2010-02-078393 2009.0 2009.0 N38 지식경제부 36003632301 RFID/USN클러스터구축(R&D) ABX5692 10411.0 기타 정보기술 10500.0 지능네트워크 기술 L09 RFID/USN nan nan nan nan,"0.7566666879523293,0.7309460420414476,0.603891324759266,0.5907754148932988,0.5820462980498344,0.5787258293679906,0.5752882751005369,0.5519343330163464,0.5377751120930869,0.5340326632394977"
정보통신산업진흥원,시청자권익증진활동 지원사업 개선방안 연구 대한민국 1415109740.0 시청자권익증진활동지원사업 개선방안 연구 이수영EQU RFID/USN 시험인증기반구축 1415118804.0 2.01e+19 NFEC-2012-05-163158 2012.0 2011.0 N38 지식경제부 201107444030302A 정보통신연구기반구축 ABX5692 10214.0 기타 네트워크기술 10500.0 지능네트워크 기술 L0999 달리 분류되지 않는 RFID/USN nan nan nan nan,"0.7818773245390944,0.7566666879523293,0.614635930999142,0.5894190812284169,0.5766025053013427,0.5620061534305273,0.5477555125192702,0.524387254970654,0.5099225274810244,0.5061135767938433"
정보통신산업진흥원,시청자권익증진활동 지원사업 개선방안 연구 대한민국 1415109740.0 시청자권익증진활동지원사업 개선방안 연구 이수영EQU SW-시스템반도체융합경쟁력강화 1415126970.0 2.01e+19 NFEC-2013-02-175952 2013.0 2012.0 N38 지식경제부 201207448050304A SW-시스템반도체융합경쟁력강화 ABX5692 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 L0202 S/W 솔루션 nan nan nan nan,"0.6521185030957717,0.6454166174152501,0.6408880718756389,0.6324092398047091,0.6318608716571175,0.6289345150092316,0.6274260183453108,0.6267185200675786,0.6262113198408291,0.6246904826454819"
정보통신산업진흥원,시청자권익증진활동 지원사업 개선방안 연구 대한민국 1415109740.0 시청자권익증진활동지원사업 개선방안 연구 이수영EQU RFID/USN 서비스활성화기반구축 1711001259.0 2.01e+19 NFEC-2014-05-187309 2014.0 2013.0 P12 미래창조과학부 582606638 정보통신연구기반구축 ABX5692 10214.0 기타 네트워크기술 10500.0 지능네트워크 기술 EE0905 RFID/USN 서비스 nan nan nan nan,"0.7818773245390944,0.7309460420414476,0.5826226159585913,0.5752926203801264,0.5740797537012565,0.5631234393912081,0.5580104137690799,0.5418583732884117,0.527577884565474,0.5238084951374488"
정보통신산업진흥원,시청자권익증진활동 지원사업 개선방안 연구 대한민국 1415109740.0 시청자권익증진활동지원사업 개선방안 연구 이수영EQU IoT 오픈플랫폼 기반 개발·검증지원 인프라구축 1711055452.0 2.02e+19 NFEC-2017-11-240775 2017.0 2017.0 P71 과학기술정보통신부 BIZ2017099BIZ2017119BIZ2017130 정보통신연구기반구축(R&amp;D) ABX5692 10411.0 기타 정보기술 60000.0 위의 국가전략기술에 속하지 않는 기타 연구 EE0904 활용서비스 플랫폼 및 응용 S/W nan nan nan nan,"0.6346298218402961,0.6278386184882678,0.6232546376747742,0.6176912908698846,0.6146825477946145,0.6128179446544255,0.6111735312551245,0.6089368483419185,0.6084250419186896,0.6068906801288259"
정보통신산업진흥원,IoT 오픈플랫폼 기반 개발·검증지원 인프라구축 대한민국 1711070257.0 IoT 오픈플랫폼 기반 개발·검증지원 인프라구축 채윤경EQU RFID/USN 클러스터 구축 1415098989.0 2.01e+19 NFEC-2010-02-078393 2009.0 2009.0 N38 지식경제부 36003632301 RFID/USN클러스터구축(R&D) ABX5692 10411.0 기타 정보기술 10500.0 지능네트워크 기술 L09 RFID/USN nan nan nan nan,"0.9082576218538695,0.7434181540369559,0.7165224845129988,0.6636867647546019,0.6394439017733405,0.6376381780209415,0.6197151539672126,0.6062555665070879,0.5903626155278545,0.5752198486559774"
정보통신산업진흥원,IoT 오픈플랫폼 기반 개발·검증지원 인프라구축 대한민국 1711070257.0 IoT 오픈플랫폼 기반 개발·검증지원 인프라구축 채윤경EQU RFID/USN 시험인증기반구축 1415118804.0 2.01e+19 NFEC-2012-05-163158 2012.0 2011.0 N38 지식경제부 201107444030302A 정보통신연구기반구축 ABX5692 10214.0 기타 네트워크기술 10500.0 지능네트워크 기술 L0999 달리 분류되지 않는 RFID/USN nan nan nan nan,"0.9015127834991709,0.7698779451770604,0.7434181540369559,0.6700108239979022,0.6528911076020611,0.6323304074332523,0.5925125265156275,0.5845239491207173,0.5775134218544918,0.5717956540606325"
정보통신산업진흥원,IoT 오픈플랫폼 기반 개발·검증지원 인프라구축 대한민국 1711070257.0 IoT 오픈플랫폼 기반 개발·검증지원 인프라구축 채윤경EQU SW-시스템반도체융합경쟁력강화 1415126970.0 2.01e+19 NFEC-2013-02-175952 2013.0 2012.0 N38 지식경제부 201207448050304A SW-시스템반도체융합경쟁력강화 ABX5692 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 L0202 S/W 솔루션 nan nan nan nan,"0.9222398286696841,0.6547881522717884,0.6480588303454,0.6435117458012823,0.635596545266309,0.6349982030037825,0.6333840589830313,0.6315092533455797,0.6292841865419233,0.6287749099338703"
정보통신산업진흥원,IoT 오픈플랫폼 기반 개발·검증지원 인프라구축 대한민국 1711070257.0 IoT 오픈플랫폼 기반 개발·검증지원 인프라구축 채윤경EQU RFID/USN 서비스활성화기반구축 1711001259.0 2.01e+19 NFEC-2014-05-187309 2014.0 2013.0 P12 미래창조과학부 582606638 정보통신연구기반구축 ABX5692 10214.0 기타 네트워크기술 10500.0 지능네트워크 기술 EE0905 RFID/USN 서비스 nan nan nan nan,"0.904725747922679,0.7698779451770604,0.7165224845129988,0.6702859109536697,0.6376852660957687,0.607337857733635,0.5894159342908921,0.5781669289152347,0.572917312020213,0.5578758580320862"
정보통신산업진흥원,IoT 오픈플랫폼 기반 개발·검증지원 인프라구축 대한민국 1711070257.0 IoT 오픈플랫폼 기반 개발·검증지원 인프라구축 채윤경EQU IoT 오픈플랫폼 기반 개발·검증지원 인프라구축 1711055452.0 2.02e+19 NFEC-2017-11-240775 2017.0 2017.0 P71 과학기술정보통신부 BIZ2017099BIZ2017119BIZ2017130 정보통신연구기반구축(R&amp;D) ABX5692 10411.0 기타 정보기술 60000.0 위의 국가전략기술에 속하지 않는 기타 연구 EE0904 활용서비스 플랫폼 및 응용 S/W nan nan nan nan,"0.9410900376553909,0.7313221678352771,0.7234962551745491,0.7182138579872908,0.7083357225163502,0.7042920714077594,0.7017146069701394,0.7011248216022502,0.6993566840962744,0.6977989214734226"
정보통신산업진흥원,IT 부품 수급·동향 모니터링 및 사업관리 대한민국 1415098752.0 IT부품 수급·동향 모니터링 및 사업관리 강회일EQU RFID/USN 클러스터 구축 1415098989.0 2.01e+19 NFEC-2010-02-078393 2009.0 2009.0 N38 지식경제부 36003632301 RFID/USN클러스터구축(R&D) ABX5692 10411.0 기타 정보기술 10500.0 지능네트워크 기술 L09 RFID/USN nan nan nan nan,"0.8374822019340112,0.8194342616467507,0.7057489260597073,0.7028628510607332,0.49546026984527625,0.4846993730166144,0.47199300989091103,0.4552589894784476,0.4528323596669711,0.4412154823716502"
정보통신산업진흥원,IT 부품 수급·동향 모니터링 및 사업관리 대한민국 1415098752.0 IT부품 수급·동향 모니터링 및 사업관리 강회일EQU RFID/USN 시험인증기반구축 1415118804.0 2.01e+19 NFEC-2012-05-163158 2012.0 2011.0 N38 지식경제부 201107444030302A 정보통신연구기반구축 ABX5692 10214.0 기타 네트워크기술 10500.0 지능네트워크 기술 L0999 달리 분류되지 않는 RFID/USN nan nan nan nan,"0.8547986239265621,0.8374822019340112,0.7271767674327047,0.714884651852577,0.46918387576477016,0.4573067630574703,0.44571095680723366,0.4335347173123677,0.42669610767681027,0.41492609828026944"
정보통신산업진흥원,IT 부품 수급·동향 모니터링 및 사업관리 대한민국 1415098752.0 IT부품 수급·동향 모니터링 및 사업관리 강회일EQU SW-시스템반도체융합경쟁력강화 1415126970.0 2.01e+19 NFEC-2013-02-175952 2013.0 2012.0 N38 지식경제부 201207448050304A SW-시스템반도체융합경쟁력강화 ABX5692 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 L0202 S/W 솔루션 nan nan nan nan,"0.7271767674327047,0.7038426135485325,0.7028628510607332,0.6950623634598514,0.5399141537929432,0.5343654031918814,0.5326224980948918,0.5306160450287188,0.5240894626766796,0.5235960917211578"
정보통신산업진흥원,IT 부품 수급·동향 모니터링 및 사업관리 대한민국 1415098752.0 IT부품 수급·동향 모니터링 및 사업관리 강회일EQU RFID/USN 서비스활성화기반구축 1711001259.0 2.01e+19 NFEC-2014-05-187309 2014.0 2013.0 P12 미래창조과학부 582606638 정보통신연구기반구축 ABX5692 10214.0 기타 네트워크기술 10500.0 지능네트워크 기술 EE0905 RFID/USN 서비스 nan nan nan nan,"0.8547986239265621,0.8194342616467507,0.7040345994199562,0.7038426135485325,0.46956448292571806,0.4606028429608874,0.4564206797388587,0.44720557995693017,0.4432092322220263,0.431528607256802"
정보통신산업진흥원,IT 부품 수급·동향 모니터링 및 사업관리 대한민국 1415098752.0 IT부품 수급·동향 모니터링 및 사업관리 강회일EQU IoT 오픈플랫폼 기반 개발·검증지원 인프라구축 1711055452.0 2.02e+19 NFEC-2017-11-240775 2017.0 2017.0 P71 과학기술정보통신부 BIZ2017099BIZ2017119BIZ2017130 정보통신연구기반구축(R&amp;D) ABX5692 10411.0 기타 정보기술 60000.0 위의 국가전략기술에 속하지 않는 기타 연구 EE0904 활용서비스 플랫폼 및 응용 S/W nan nan nan nan,"0.714884651852577,0.7057489260597073,0.7040345994199562,0.6950623634598514,0.527405948569943,0.5217621528916659,0.518267100656801,0.5179526584967186,0.5158704138010687,0.5117933721804149"
정보통신산업진흥원,GCS(Global Creative Software) 과제 SW품질 확보를 위한 품질활동 관리사업 대한민국 1711037784.0 GCS(Global Creative Software) 과제 SW품질 확보를 위한 품질활동 관리사업 최석원EQU RFID/USN 클러스터 구축 1415098989.0 2.01e+19 NFEC-2010-02-078393 2009.0 2009.0 N38 지식경제부 36003632301 RFID/USN클러스터구축(R&D) ABX5692 10411.0 기타 정보기술 10500.0 지능네트워크 기술 L09 RFID/USN nan nan nan nan,"0.8692251663238639,0.8590384397221152,0.8526286186018859,0.8453896284033041,0.8431834744809635,0.8396750186540981,0.7792303727677811,0.7425117211767621,0.7396139524194529,0.7189375415519004"
정보통신산업진흥원,GCS(Global Creative Software) 과제 SW품질 확보를 위한 품질활동 관리사업 대한민국 1711037784.0 GCS(Global Creative Software) 과제 SW품질 확보를 위한 품질활동 관리사업 최석원EQU RFID/USN 시험인증기반구축 1415118804.0 2.01e+19 NFEC-2012-05-163158 2012.0 2011.0 N38 지식경제부 201107444030302A 정보통신연구기반구축 ABX5692 10214.0 기타 네트워크기술 10500.0 지능네트워크 기술 L0999 달리 분류되지 않는 RFID/USN nan nan nan nan,"0.8741691935268936,0.8652326720587311,0.8590384397221152,0.8481895298953791,0.8415054768484057,0.8348018539219699,0.7732838183702678,0.7613028639638824,0.7509415169560352,0.7331403843333058"
정보통신산업진흥원,GCS(Global Creative Software) 과제 SW품질 확보를 위한 품질활동 관리사업 대한민국 1711037784.0 GCS(Global Creative Software) 과제 SW품질 확보를 위한 품질활동 관리사업 최석원EQU SW-시스템반도체융합경쟁력강화 1415126970.0 2.01e+19 NFEC-2013-02-175952 2013.0 2012.0 N38 지식경제부 201207448050304A SW-시스템반도체융합경쟁력강화 ABX5692 70000.0 위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구 60000.0 위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구 L0202 S/W 솔루션 nan nan nan nan,"0.8842210939591194,0.8718405788180612,0.858871764303236,0.8582599634547862,0.807856772312202,0.7613028639638824,0.7406406579752935,0.7396139524194529,0.7313046960194443,0.6510212159309968"
정보통신산업진흥원,GCS(Global Creative Software) 과제 SW품질 확보를 위한 품질활동 관리사업 대한민국 1711037784.0 GCS(Global Creative Software) 과제 SW품질 확보를 위한 품질활동 관리사업 최석원EQU RFID/USN 서비스활성화기반구축 1711001259.0 2.01e+19 NFEC-2014-05-187309 2014.0 2013.0 P12 미래창조과학부 582606638 정보통신연구기반구축 ABX5692 10214.0 기타 네트워크기술 10500.0 지능네트워크 기술 EE0905 RFID/USN 서비스 nan nan nan nan,"0.8741691935268936,0.867736150243089,0.8509726073200634,0.8439363155945592,0.8431834744809635,0.8378573919311028,0.7770077509293761,0.7411876658784495,0.7406406579752935,0.7339072675949894"
