,BusinessNum,KorNumber,docdbFamilyID,applicationCountryCode,applicationDate,applicationKindCode,BizNo,publicationCountryCode,publicationDate,publicationKindCode,publicationNumber
13606,1322808548,1.02E+12,58631660,US,2016-09-05,A,2.02E+11,US,2018-08-23,A1,2018240696
13607,1322808548,1.02E+12,57573945,JP,2016-10-04,A,2016196256,JP,2017-06-01,A,2017098534
13608,1322808548,1.02E+12,59087729,JP,2016-10-04,A,2016196254,JP,2018-03-14,B2,6294930
13609,1322808548,1.02E+12,59087729,CN,2016-10-20,A,2.02E+11,CN,2019-10-11,B,106920761
13610,1322808548,1.02E+12,64102268,JP,2018-04-12,A,2018076500,JP,2018-12-27,A,2018207095
13611,1322808548,1.02E+12,64959829,TW,2018-09-03,A,107130888,TW,2020-06-21,B,I697049
13612,1322808548,1.02E+12,,,,,,,,,
13613,1322808548,1.02E+12,71839359,JP,2020-04-21,A,2020075191,JP,2020-11-12,A,2020184526
13614,1322808548,1.02E+12,70276266,JP,2020-08-19,A,2020138578,JP,2021-05-20,A,2021077860
13615,1322808548,2.02E+12,,,,,,,,,
13616,1322808548,1.02E+12,,,,,,,,,
13617,1322808548,1.02E+12,,,,,,,,,
13618,1322808548,1.02E+12,49327821,TW,2013-02-06,A,102104516,TW,2013-10-16,A,201342510
13619,1322808548,1.02E+12,50627750,CN,2013-11-01,A,2.01E+11,CN,2015-07-01,A,104756242
13620,1322808548,1.02E+12,50627750,US,2013-11-01,A,2.01E+11,US,2015-09-24,A1,2015267291
13621,1322808548,1.02E+12,50649024,US,2013-12-18,A,2.01E+11,US,2015-10-22,A1,2015299860
13622,1322808548,1.02E+12,50649024,JP,2013-12-18,A,2015545382,JP,2017-03-01,B2,6088659
13623,1322808548,1.02E+12,52280230,KR,2014-07-02,W,2014005880,WO,2015-01-15,A1,2015005607
13624,1322808548,1.02E+12,52593939,KR,2014-09-23,W,2014008813,WO,2015-05-14,A1,2015068948
13625,1322808548,1.02E+12,53399386,TW,2014-12-10,A,103143100,TW,2017-03-21,B,I575100
13626,1322808548,1.02E+12,53524080,CN,2014-12-10,A,2.01E+11,CN,2016-08-10,A,105849865
13627,1322808548,1.02E+12,53524080,TW,2014-12-22,A,103144734,TW,2016-05-11,B,I533390
13628,1322808548,1.02E+12,53028969,US,2015-01-27,A,2.02E+11,US,2017-06-22,A1,2017178906
13629,1322808548,1.02E+12,56788745,CN,2016-02-19,A,2.02E+11,CN,2017-08-29,A,107110411
13630,1322808548,1.02E+12,56788745,KR,2016-02-19,W,2016001686,WO,2016-09-01,A1,2016137170
13631,1322808548,1.02E+12,58257070,TW,2016-07-07,A,105121514,TW,2017-11-21,B,I606137
13632,1322808548,1.02E+12,58257070,JP,2016-06-29,A,2016129196,JP,2017-08-16,B2,6182646
13633,1322808548,1.02E+12,58631660,KR,2016-09-05,W,2016009922,WO,2017-05-04,A1,2017073901
13634,1322808548,1.02E+12,58631660,JP,2016-09-05,A,2018519007,JP,2019-12-04,B2,6615336
13635,1322808548,1.02E+12,59087729,US,2016-10-10,A,2.02E+11,US,2017-06-29,A1,2017183771
13636,1322808548,1.02E+12,64952435,TW,2019-03-14,A,108108542,TW,2019-12-16,A,201947684
13637,1322808548,1.02E+12,67950715,JP,2019-09-09,A,2021513208,JP,2021-12-27,A,2021536681
13638,1322808548,1.02E+12,,,,,,,,,
13639,1322808548,1.02E+12,50649024,KR,2013-12-18,W,2013011839,WO,2014-06-26,A1,2014098486
13640,1322808548,1.02E+12,50895145,JP,2014-01-09,A,2015550337,JP,2018-01-17,B2,6262769
13641,1322808548,1.02E+12,50893316,TW,2014-03-27,A,103111419,TW,2014-11-01,A,201442613
13642,1322808548,1.02E+12,53399386,US,2014-12-17,A,2.01E+11,US,2015-06-25,A1,2015176128
13643,1322808548,1.02E+12,53524080,US,2014-12-10,A,2.01E+11,US,2016-10-06,A1,2016289834
13644,1322808548,1.02E+12,53028969,KR,2015-01-27,W,2015000853,WO,2015-09-03,A1,2015130016
13645,1322808548,1.02E+12,54979289,CN,2015-06-16,A,2.02E+11,CN,2019-06-25,B,106489190
13646,1322808548,1.02E+12,,,,,,,,,
13647,1322808548,1.02E+12,50893317,TW,2014-03-27,A,103111418,TW,2016-05-11,B,I532967
13648,1322808548,1.02E+12,56788745,US,2016-02-19,A,2.02E+11,US,2019-05-07,B2,10283391
13649,1322808548,1.02E+12,64952435,JP,2019-03-15,A,2019048109,JP,2021-01-13,B2,6811273
13650,1322808548,1.02E+12,50893317,CN,2014-02-17,A,2.01E+11,CN,2015-11-18,A,105074884
13651,1322808548,1.02E+12,50893317,TW,2014-03-27,A,103111418,TW,2014-11-01,A,201441574
13652,1322808548,1.02E+12,50892923,KR,2014-02-17,W,2014001258,WO,2014-10-16,A1,2014168331
13653,1322808548,1.02E+12,50892923,JP,2014-02-17,A,2015561262,JP,2017-01-18,B2,6062075
13654,1322808548,1.02E+12,52591279,US,2014-09-15,A,2.01E+11,US,2017-08-01,B2,9721798
13655,1322808548,1.02E+12,52591279,JP,2014-09-15,A,2016521666,JP,2017-06-28,B2,6155389
13656,1322808548,1.02E+12,52591279,US,2014-09-15,A,2.01E+11,US,2016-07-21,A1,2016211141
13657,1322808548,1.02E+12,52593939,TW,2014-10-16,A,103135787,TW,2017-02-01,B,I568877
13658,1322808548,1.02E+12,53524080,US,2014-12-10,A,2.01E+11,US,2019-05-14,B2,10287687
13659,1322808548,1.02E+12,54979289,JP,2015-06-16,A,2017500342,JP,2018-08-08,B2,6371462
13660,1322808548,1.02E+12,58257070,US,2016-07-26,A,2.02E+11,US,2017-03-16,A1,2017073810
13661,1322808548,1.02E+12,58257070,US,2016-07-26,A,2.02E+11,US,2018-12-25,B2,10161036
13662,1322808548,1.02E+12,58631660,US,2016-09-05,A,2.02E+11,US,2020-11-17,B2,10840118
13663,1322808548,1.02E+12,57573945,CN,2016-10-20,A,2.02E+11,CN,2019-11-05,B,106711065
13664,1322808548,1.02E+12,59087729,US,2016-10-10,A,2.02E+11,US,2019-07-30,B2,10364494
13665,1322808548,1.02E+12,64102268,TW,2018-04-24,A,107113916,TW,2020-05-11,B,I693300
13666,1322808548,1.02E+12,64102268,CN,2018-05-04,A,2.02E+11,CN,2018-12-18,A,109037095
13667,1322808548,1.02E+12,64102268,JP,2018-04-12,A,2018076500,JP,2019-08-21,B2,6564904
13668,1322808548,1.02E+12,64102268,US,2018-05-07,A,2.02E+11,US,2018-12-13,A1,2018355481
13669,1322808548,1.02E+12,64959829,TW,2018-09-03,A,107130888,TW,2019-04-16,A,201916166
13670,1322808548,1.02E+12,64952435,US,2019-03-12,A,2.02E+11,US,2019-11-07,A1,2019341278
13671,1322808548,1.02E+12,64952435,CN,2019-04-02,A,2.02E+11,CN,2019-11-12,A,110444500
13672,1322808548,1.02E+12,67950715,TW,2019-09-10,A,108132607,TW,2021-04-21,B,I725541
13673,1322808548,3.02E+12,,,,,,,,,
13674,1322808548,2.02E+12,,,,,,,,,
13675,1322808548,1.02E+12,53400836,CN,2014-12-19,A,2.01E+11,CN,2015-06-24,A,104733351
13676,1322808548,1.02E+12,54979290,TW,2015-09-10,A,104129910,TW,2016-06-16,A,201622005
13677,1322808548,1.02E+12,70276266,US,2020-07-24,A,2.02E+11,US,2021-05-06,A1,2021130954
13678,1322808548,3.02E+12,,,,,,,,,
13679,1322808548,3.02E+12,,,,,,,,,
13680,1322808548,1.02E+12,49327821,JP,2013-04-03,A,2015500369,JP,2015-06-18,A,2015517202
13681,1322808548,1.02E+12,49327821,US,2013-04-03,A,2.01E+11,US,2017-05-09,B2,9644895
13682,1322808548,1.02E+12,50627750,KR,2013-11-01,W,2013009858,WO,2014-05-08,A1,2014069942
13683,1322808548,1.02E+12,50895145,TW,2014-01-15,A,103101391,TW,2014-09-16,A,201435125
13684,1322808548,1.02E+12,50893316,US,2014-02-17,A,2.01E+11,US,2015-12-24,A1,2015369539
13685,1322808548,1.02E+12,50892923,CN,2014-02-17,A,2.01E+11,CN,2017-07-28,B,104981898
13686,1322808548,1.02E+12,50892923,TW,2014-04-07,A,103112668,TW,2016-05-21,B,I534900
13687,1322808548,1.02E+12,50892923,JP,2014-02-17,A,2015561262,JP,2016-06-02,A,2016516293
13688,1322808548,1.02E+12,52280230,TW,2014-06-25,A,103121850,TW,2015-03-01,A,201508829
13689,1322808548,1.02E+12,52280230,TW,2014-06-25,A,103121850,TW,2015-10-21,B,I505337
13690,1322808548,1.02E+12,52591279,CN,2014-09-15,A,2.01E+11,CN,2016-05-25,A,105612603
13691,1322808548,1.02E+12,52593939,JP,2014-09-23,A,2016521663,JP,2016-11-17,A,2016535932
13692,1322808548,1.02E+12,53028969,CN,2015-01-27,A,2.02E+11,CN,2016-10-26,A,106062251
13693,1322808548,1.02E+12,53028969,JP,2015-01-27,A,2016553375,JP,2017-05-25,A,2017513209
13694,1322808548,1.02E+12,64102268,US,2018-05-07,A,2.02E+11,US,2021-09-07,B2,11111580
13695,1322808548,1.02E+12,67950715,KR,2019-09-09,W,2019011646,WO,2020-03-19,A1,2020055066
13696,1322808548,3.02E+12,,,,,,,,,
13697,1322808548,1.02E+12,,,,,,,,,
13698,1322808548,1.02E+12,,,,,,,,,
13699,1322808548,1.02E+12,47996571,KR,2012-08-24,W,2012006777,WO,2013-04-04,A2,2013048016
13700,1322808548,1.02E+12,47996571,US,2012-08-24,A,2.01E+11,US,2017-09-12,B2,9761473
13701,1322808548,1.02E+12,49327821,KR,2013-04-03,W,2013002773,WO,2013-10-17,A1,2013154297
13702,1322808548,1.02E+12,50627750,TW,2013-10-09,A,102136471,TW,2014-05-16,A,201419407
13703,1322808548,1.02E+12,50895145,KR,2014-01-09,W,2014000249,WO,2014-07-24,A1,2014112747
13704,1322808548,1.02E+12,50895145,CN,2014-01-09,A,2.01E+11,CN,2015-09-09,A,104903994
13705,1322808548,1.02E+12,52591279,TW,2014-10-16,A,103135790,TW,2015-05-01,A,201516175
13706,1322808548,1.02E+12,52591279,US,2017-05-18,A,2.02E+11,US,2017-09-07,A1,2017256410
13707,1322808548,1.02E+12,52593939,US,2014-09-23,A,2.01E+11,US,2017-08-22,B2,9741574
13708,1322808548,1.02E+12,53400836,US,2014-12-17,A,2.01E+11,US,2015-06-25,A1,2015179489
13709,1322808548,1.02E+12,54979289,US,2015-06-16,A,2.02E+11,US,2017-11-14,B2,9818604
13710,1322808548,1.02E+12,56788745,TW,2016-02-24,A,105105399,TW,2017-01-16,A,201703106
13711,1322808548,1.02E+12,,,,,,,,,
13712,1322808548,1.02E+12,,,,,,,,,
13713,1322808548,1.02E+12,58631660,CN,2016-09-05,A,2.02E+11,CN,2018-08-31,A,108475618
13714,1322808548,1.02E+12,58631660,JP,2016-09-05,A,2018519007,JP,2018-12-13,A,2018536985
13715,1322808548,1.02E+12,64959829,JP,2018-08-21,A,2018154764,JP,2020-02-14,B2,6647354
13716,1322808548,1.02E+12,71839359,US,2020-04-07,A,2.02E+11,US,2020-11-05,A1,2020350143
13717,1322808548,1.02E+12,71839359,TW,2020-04-09,A,109111952,TW,2021-02-16,A,202107591
13718,1322808548,3.02E+12,,,,,,,,,
13719,1322808548,1.02E+12,70276266,CN,2020-11-02,A,2.02E+11,CN,2021-05-11,A,112779520
13720,1322808548,1.02E+12,50895145,CN,2014-01-09,A,2.01E+11,CN,2017-04-05,B,104903994
13721,1322808548,1.02E+12,50893316,CN,2014-02-17,A,2.01E+11,CN,2015-12-23,A,105190849
13722,1322808548,1.02E+12,52591279,CN,2014-09-15,A,2.01E+11,CN,2019-05-03,B,105612603
13723,1322808548,1.02E+12,56788745,TW,2016-02-24,A,105105399,TW,2018-02-01,B,I613699
13724,1322808548,1.02E+12,58496366,KR,2016-09-05,W,2016009925,WO,2017-05-04,A1,2017073902
13725,1322808548,1.02E+12,57573945,CN,2016-10-20,A,2.02E+11,CN,2017-05-24,A,106711065
13726,1322808548,1.02E+12,59087729,TW,2016-10-03,A,105131824,TW,2018-01-11,B,I611529
13727,1322808548,1.02E+12,64959829,CN,2018-09-12,A,2.02E+11,CN,2019-04-19,A,109659214
13728,1322808548,1.02E+12,73787065,TW,2020-07-17,A,109124317,TW,2021-03-16,A,202112184
13729,1322808548,3.02E+12,,,,,,,,,
13730,1322808548,2.02E+12,,,,,,,,,
13731,1322808548,2.02E+12,,,,,,,,,
13732,1322808548,1.02E+12,,,,,,,,,
13733,1322808548,1.02E+12,49327821,CN,2013-04-03,A,2.01E+11,CN,2017-09-01,B,104246978
13734,1322808548,1.02E+12,52593939,CN,2014-09-23,A,2.01E+11,CN,2016-05-25,A,105612604
13735,1322808548,1.02E+12,52593939,TW,2014-10-16,A,103135787,TW,2015-05-16,A,201518534
13736,1322808548,1.02E+12,52593939,CN,2014-09-23,A,2.01E+11,CN,2019-07-12,B,105612604
13737,1322808548,1.02E+12,53399386,TW,2014-12-10,A,103143100,TW,2015-07-01,A,201525176
13738,1322808548,1.02E+12,53399386,CN,2014-12-19,A,2.01E+11,CN,2015-06-24,A,104733352
13739,1322808548,1.02E+12,53399386,JP,2014-12-22,A,2014259152,JP,2015-07-02,A,2015122503
13740,1322808548,1.02E+12,53400836,JP,2014-12-22,A,2014259097,JP,2015-07-02,A,2015122502
13741,1322808548,1.02E+12,53524080,CN,2014-12-10,A,2.01E+11,CN,2019-07-05,B,105849865
13742,1322808548,1.02E+12,59087729,CN,2016-10-20,A,2.02E+11,CN,2017-07-04,A,106920761
13743,1322808548,1.02E+12,64959829,CN,2018-09-12,A,2.02E+11,CN,2021-03-16,B,109659214
13744,1322808548,1.02E+12,64959829,JP,2018-08-21,A,2018154764,JP,2019-05-16,A,2019075542
13745,1322808548,1.02E+12,47996571,CN,2012-08-24,A,2.01E+11,CN,2014-04-16,A,103733328
13746,1322808548,1.02E+12,50649024,CN,2013-12-18,A,2.01E+11,CN,2017-04-26,B,104871292
13747,1322808548,1.02E+12,50895145,TW,2014-01-15,A,103101391,TW,2017-06-01,B,I585228
13748,1322808548,1.02E+12,50895145,US,2014-01-09,A,2.01E+11,US,2015-11-26,A1,2015337460
13749,1322808548,1.02E+12,50892923,US,2014-02-17,A,2.01E+11,US,2016-01-14,A1,2016013086
13750,1322808548,1.02E+12,50892923,US,2014-02-17,A,2.01E+11,US,2016-06-14,B2,9368380
13751,1322808548,1.02E+12,54979289,JP,2015-06-16,A,2017500342,JP,2017-08-03,A,2017521865
13752,1322808548,1.02E+12,54979289,CN,2015-06-16,A,2.02E+11,CN,2017-03-08,A,106489190
13753,1322808548,1.02E+12,54979289,US,2015-06-16,A,2.02E+11,US,2017-05-25,A1,2017148625
13754,1322808548,1.02E+12,56788745,JP,2016-02-19,A,2017535988,JP,2019-08-07,B2,6556850
13755,1322808548,1.02E+12,57573945,TW,2016-10-04,A,105131965,TW,2018-07-11,B,I629713
13756,1322808548,1.02E+12,59087729,TW,2016-10-03,A,105131824,TW,2017-07-01,A,201724399
13757,1322808548,1.02E+12,,,,,,,,,
13758,1322808548,1.02E+12,64959829,US,2018-09-06,A,2.02E+11,US,2021-11-23,B2,11183372
13759,1322808548,1.02E+12,67950715,CN,2019-09-09,A,2.02E+11,CN,2021-04-23,A,112703580
13760,1322808548,1.02E+12,71839359,JP,2020-04-21,A,2020075191,JP,2021-06-30,B2,6896912
13761,1322808548,1.02E+12,71839359,CN,2020-04-29,A,2.02E+11,CN,2020-11-03,A,111883410
13762,1322808548,1.02E+12,70276266,TW,2020-06-05,A,109119047,TW,2021-05-16,A,202118890
13763,2208804142,,,,,,,,,,
13764,4698104598,,,,,,,,,,
13765,5108106437,1.02E+12,,,,,,,,,
13766,6988803188,,,,,,,,,,
13767,2048101340,,,,,,,,,,
13768,1588705233,,,,,,,,,,
13769,1588705233,,,,,,,,,,
13770,8808702439,,,,,,,,,,
13771,6148706462,,,,,,,,,,
13772,5398604126,1.02E+12,,,,,,,,,
13773,5398604126,2.02E+12,,,,,,,,,
13774,5398604126,1.02E+12,61831834,CN,2016-11-24,A,2.02E+11,CN,2019-05-24,A,109803886
13775,5398604126,1.02E+12,62241771,KR,2016-11-29,W,2016013848,WO,2018-06-07,A1,2018101494
13776,5398604126,1.02E+12,,,,,,,,,
13777,5398604126,1.02E+12,61831834,JP,2016-11-24,A,2019517778,JP,2019-11-14,A,2019532865
13778,5398604126,1.02E+12,61831834,KR,2016-11-24,W,2016013637,WO,2018-04-12,A1,2018066753
13779,5398604126,1.02E+12,,,,,,,,,
13780,5398604126,1.02E+12,61831834,US,2016-11-24,A,2.02E+11,US,2020-02-06,A1,2020044463
13781,5398604126,2.02E+12,,,,,,,,,
13782,5398604126,1.02E+12,,,,,,,,,
13783,5068106297,,,,,,,,,,
13784,2064406972,3.02E+12,,,,,,,,,
13785,2064406972,3.02E+12,,,,,,,,,
13786,1198600989,,,,,,,,,,
13787,1198600989,,,,,,,,,,
13788,5468808566,1.02E+12,,,,,,,,,
13789,5468808566,1.02E+12,,,,,,,,,
13790,8438808998,3.02E+12,,,,,,,,,
13791,1018106036,,,,,,,,,,
13792,1018106036,,,,,,,,,,
13793,1018106036,,,,,,,,,,
13794,1018106036,,,,,,,,,,
13795,1018106036,,,,,,,,,,
13796,1018106036,,,,,,,,,,
13797,1018106036,,,,,,,,,,
13798,1018106036,,,,,,,,,,
13799,5038103008,2.02E+12,,,,,,,,,
13800,5038103008,2.02E+12,,,,,,,,,
13801,5038103008,2.02E+12,,,,,,,,,
13802,3148109217,1.02E+12,,,,,,,,,
13803,3148109217,1.02E+12,,,,,,,,,
13804,3148109217,1.02E+12,,,,,,,,,
13805,3148109217,1.02E+12,,,,,,,,,
13806,3148109217,1.02E+12,,,,,,,,,
13807,3148109217,1.02E+12,,,,,,,,,
13808,3148109217,1.02E+12,,,,,,,,,
13809,3148109217,1.02E+12,,,,,,,,,
13810,3148109217,1.02E+12,,,,,,,,,
13811,3148109217,1.02E+12,,,,,,,,,
13812,3148109217,1.02E+12,,,,,,,,,
13813,3148109217,1.02E+12,,,,,,,,,
13814,3148109217,1.02E+12,,,,,,,,,
13815,3148109217,1.02E+12,,,,,,,,,
13816,3148109217,1.02E+12,,,,,,,,,
13817,3148109217,1.02E+12,,,,,,,,,
13818,3148109217,1.02E+12,,,,,,,,,
13819,3148109217,1.02E+12,,,,,,,,,
13820,3148109217,1.02E+12,,,,,,,,,
13821,3148109217,1.02E+12,,,,,,,,,
13822,3148109217,1.02E+12,,,,,,,,,
13823,3148109217,1.02E+12,,,,,,,,,
13824,3148109217,1.02E+12,,,,,,,,,
13825,3148109217,1.02E+12,,,,,,,,,
13826,3148109217,1.02E+12,,,,,,,,,
13827,3148109217,1.02E+12,,,,,,,,,
13828,3148109217,1.02E+12,,,,,,,,,
13829,3148109217,1.02E+12,,,,,,,,,
13830,3148109217,1.02E+12,,,,,,,,,
13831,4118106718,,,,,,,,,,
13832,6131409312,,,,,,,,,,
13833,2118800171,1.02E+12,,,,,,,,,
13834,1058604164,,,,,,,,,,
13835,2028101882,,,,,,,,,,
13836,1100904843,,,,,,,,,,
13837,6138108777,1.02E+12,,,,,,,,,
13838,1058703526,,,,,,,,,,
13839,1058700345,,,,,,,,,,
13840,6168106251,1.02E+12,,,,,,,,,
13841,6168106251,1.02E+12,,,,,,,,,
13842,6168106251,3.02E+12,,,,,,,,,
13843,6168106251,1.02E+12,,,,,,,,,
13844,6168106251,1.02E+12,,,,,,,,,
13845,6168106251,1.02E+12,,,,,,,,,
13846,6168106251,3.02E+12,,,,,,,,,
13847,6168106251,1.02E+12,,,,,,,,,
13848,6168106251,1.02E+12,,,,,,,,,
13849,6168106251,1.02E+12,,,,,,,,,
13850,6168106251,1.02E+12,,,,,,,,,
13851,6168106251,1.02E+12,,,,,,,,,
13852,6151208320,1.02E+12,,,,,,,,,
13853,6151208320,3.02E+12,,,,,,,,,
13854,6151208320,3.02E+12,,,,,,,,,
13855,6151208320,1.02E+12,75163905,CN,2020-11-05,A,2.02E+11,CN,2021-07-09,A,113080572
13856,6151208320,3.02E+12,,,,,,,,,
13857,6151208320,3.02E+12,,,,,,,,,
13858,6151208320,3.02E+12,,,,,,,,,
13859,6151208320,3.02E+12,,,,,,,,,
13860,6151208320,1.02E+12,,,,,,,,,
13861,6151208320,1.02E+12,,,,,,,,,
13862,6151208320,3.02E+12,,,,,,,,,
13863,6151208320,1.02E+12,,,,,,,,,
13864,6151208320,1.02E+12,,,,,,,,,
13865,6151208320,3.02E+12,,,,,,,,,
13866,6151208320,1.02E+12,,,,,,,,,
13867,6151208320,3.02E+12,,,,,,,,,
13868,6151208320,1.02E+12,,,,,,,,,
13869,6151208320,3.02E+12,,,,,,,,,
13870,6151208320,3.02E+12,,,,,,,,,
13871,6151208320,1.02E+12,,,,,,,,,
13872,6151208320,3.02E+12,,,,,,,,,
13873,2148600302,1.02E+12,,,,,,,,,
13874,2148600302,1.02E+12,,,,,,,,,
13875,2148600302,1.02E+12,,,,,,,,,
13876,2148600302,3.02E+12,,,,,,,,,
13877,2148600302,1.02E+12,,,,,,,,,
13878,2148600302,1.02E+12,,,,,,,,,
13879,2148600302,1.02E+12,,,,,,,,,
13880,2148600302,3.02E+12,,,,,,,,,
13881,2148600302,1.02E+12,,,,,,,,,
13882,2148600302,3.02E+12,,,,,,,,,
13883,2148600302,1.02E+12,,,,,,,,,
13884,2148600302,1.02E+12,,,,,,,,,
13885,2148600302,1.02E+12,,,,,,,,,
13886,1408104013,3.02E+12,,,,,,,,,
13887,1408104013,1.02E+12,,,,,,,,,
13888,1408104013,3.02E+12,,,,,,,,,
13889,1078701236,,,,,,,,,,
13890,5708803435,1.02E+12,,,,,,,,,
13891,1272202967,,,,,,,,,,
13892,5041707004,,,,,,,,,,
13893,1248709900,,,,,,,,,,
13894,2278106128,,,,,,,,,,
13895,6648604170,,,,,,,,,,
13896,6648604170,,,,,,,,,,
13897,2118200751,,,,,,,,,,
13898,2118200751,,,,,,,,,,
13899,6108609096,,,,,,,,,,
13900,6108609096,,,,,,,,,,
13901,1233505767,,,,,,,,,,
13902,1233505767,,,,,,,,,,
13903,3018100871,,,,,,,,,,
13904,3018100871,,,,,,,,,,
13905,2118800563,,,,,,,,,,
13906,6408105897,1.02E+12,67256190,US,2019-07-25,A,2.02E+11,US,2021-09-30,A1,2021299537
13907,6408105897,1.02E+12,67103507,KR,2019-04-22,W,2019004830,WO,2019-10-31,A1,2019208990
13908,6408105897,1.02E+12,67103507,KR,2019-04-22,W,2019004830,WO,2019-10-31,A1,2019208990
13909,6408105897,1.02E+12,,,,,,,,,
13910,6408105897,1.02E+12,67103507,US,2019-04-22,A,2.02E+11,US,2021-08-05,A1,2021236895
13911,6408105897,1.02E+12,67256190,KR,2019-07-25,W,2019009225,WO,2020-02-13,A1,2020032442
13912,6408105897,1.02E+12,67256190,KR,2019-07-25,W,2019009225,WO,2020-02-13,A1,2020032442
13913,6408105897,1.02E+12,67103507,US,2019-04-22,A,2.02E+11,US,2021-08-05,A1,2021236895
13914,6408105897,1.02E+12,,,,,,,,,
13915,6408105897,1.02E+12,67256190,US,2019-07-25,A,2.02E+11,US,2021-09-30,A1,2021299537
13916,6208102863,1.02E+12,,,,,,,,,
13917,6208102863,1.02E+12,,,,,,,,,
13918,6208102863,1.02E+12,,,,,,,,,
13919,6208102863,1.02E+12,,,,,,,,,
13920,6208102863,1.02E+12,,,,,,,,,
13921,6208102863,1.02E+12,,,,,,,,,
13922,6208102863,1.02E+12,,,,,,,,,
13923,4278803578,,,,,,,,,,
13924,4278803578,,,,,,,,,,
13925,4278803578,,,,,,,,,,
13926,1238602295,,,,,,,,,,
13927,1238602295,,,,,,,,,,
13928,3458601625,1.02E+12,,,,,,,,,
13929,3458601625,1.02E+12,,,,,,,,,
13930,3458601625,1.02E+12,,,,,,,,,
13931,3458601625,1.02E+12,,,,,,,,,
13932,3028109908,,,,,,,,,,
13933,8048607303,,,,,,,,,,
13934,4148605369,,,,,,,,,,
13935,4158509858,,,,,,,,,,
13936,6228103663,1.02E+12,,,,,,,,,
13937,6228103663,1.02E+12,,,,,,,,,
13938,6228103663,1.02E+12,,,,,,,,,
13939,6228103663,1.02E+12,,,,,,,,,
13940,6228103663,1.02E+12,,,,,,,,,
13941,6228103663,1.02E+12,,,,,,,,,
13942,6228103663,2.02E+12,,,,,,,,,
13943,6228103663,1.02E+12,,,,,,,,,
13944,6218601875,1.02E+12,,,,,,,,,
13945,6218601875,3.02E+12,,,,,,,,,
13946,6828602265,,,,,,,,,,
13947,4128705742,,,,,,,,,,
13948,6388602409,,,,,,,,,,
13949,1051808341,,,,,,,,,,
13950,5078108950,,,,,,,,,,
13951,5078108950,,,,,,,,,,
13952,6378105737,,,,,,,,,,
13953,4038706292,,,,,,,,,,
13954,4038706292,,,,,,,,,,
13955,1088102662,,,,,,,,,,
13956,2408803796,1.02E+12,,,,,,,,,
13957,2408803796,1.02E+12,,,,,,,,,
13958,2408803796,1.02E+12,,,,,,,,,
13959,2408803796,1.02E+12,,,,,,,,,
13960,2408803796,1.02E+12,,,,,,,,,
13961,2408803796,1.02E+12,,,,,,,,,
13962,2408803796,1.02E+12,,,,,,,,,
13963,2408803796,1.02E+12,,,,,,,,,
13964,2408803796,1.02E+12,,,,,,,,,
13965,2408803796,1.02E+12,,,,,,,,,
13966,2408803796,1.02E+12,,,,,,,,,
13967,2408803796,1.02E+12,,,,,,,,,
13968,6691503560,,,,,,,,,,
13969,1088102028,1.02E+12,,,,,,,,,
13970,1088102028,1.02E+12,,,,,,,,,
13971,1088102028,1.02E+12,,,,,,,,,
13972,1088102028,1.02E+12,,,,,,,,,
13973,1088102028,1.02E+12,,,,,,,,,
13974,1088102028,1.02E+12,,,,,,,,,
13975,8768708490,,,,,,,,,,
13976,2208600887,,,,,,,,,,
13977,7848609534,,,,,,,,,,
13978,6208101506,1.02E+12,,,,,,,,,
13979,6208101506,1.02E+12,,,,,,,,,
13980,6208101506,1.02E+12,,,,,,,,,
13981,6208101506,1.02E+12,,,,,,,,,
13982,2118808080,1.02E+12,,,,,,,,,
13983,2018106255,3.02E+12,,,,,,,,,
13984,2018106255,3.02E+12,,,,,,,,,
13985,2018106255,1.02E+12,,,,,,,,,
13986,2018106255,1.02E+12,,,,,,,,,
13987,2018106255,1.02E+12,,,,,,,,,
13988,2018106255,1.02E+12,,,,,,,,,
13989,2018106255,1.02E+12,,,,,,,,,
13990,2018106255,1.02E+12,,,,,,,,,
13991,2018106255,1.02E+12,,,,,,,,,
13992,2018106255,1.02E+12,,,,,,,,,
13993,2018106255,2.02E+12,,,,,,,,,
13994,2018106255,3.02E+12,,,,,,,,,
13995,2018106255,3.02E+12,,,,,,,,,
13996,2018106255,1.02E+12,,,,,,,,,
13997,2018106255,1.02E+12,,,,,,,,,
13998,2018106255,1.02E+12,,,,,,,,,
13999,2018106255,1.02E+12,,,,,,,,,
14000,2018106255,1.02E+12,,,,,,,,,
14001,2018106255,1.02E+12,,,,,,,,,
14002,2018106255,1.02E+12,,,,,,,,,
14003,2018106255,1.02E+12,,,,,,,,,
14004,2018106255,3.02E+12,,,,,,,,,
14005,2018106255,1.02E+12,,,,,,,,,
14006,2018106255,1.02E+12,,,,,,,,,
14007,2018106255,3.02E+12,,,,,,,,,
14008,2018106255,1.02E+12,,,,,,,,,
14009,2018106255,1.02E+12,,,,,,,,,
14010,2018106255,3.02E+12,,,,,,,,,
14011,2018106255,3.02E+12,,,,,,,,,
14012,2018106255,1.02E+12,,,,,,,,,
14013,2018106255,1.02E+12,,,,,,,,,
14014,2018106255,3.02E+12,,,,,,,,,
14015,2018106255,1.02E+12,,,,,,,,,
14016,2018106255,1.02E+12,,,,,,,,,
14017,2018106255,1.02E+12,,,,,,,,,
14018,2018106255,1.02E+12,,,,,,,,,
14019,2018106255,1.02E+12,,,,,,,,,
