,BusinessNum,applicantName,applicationDate,applicationNumber,inventionTitle,ipcNumber,registerNumber,registerStatus
3872,2788705715,,,,,,,
3873,1058107827,,,,,,,
3874,5058508611,,,,,,,
3875,2068704101,,,,,,,
3876,3808100242,,,,,,,
3877,2068106674,,,,,,,
3878,4868801135,,,,,,,
3879,1088602960,,,,,,,
3880,1251201651,,,,,,,
3881,4018104579,,,,,,,
3882,2048105563,,,,,,,
3883,2208700339,,,,,,,
3884,5028105009,,,,,,,
3885,1138603044,,,,,,,
3886,4168106797,,,,,,,
3887,1058604799,,,,,,,
3888,4558805181,,,,,,,
3889,2972700092,,,,,,,
3890,1101509961,,,,,,,
3891,6218106035,,,,,,,
3892,6078108261,,,,,,,
3893,7058800485,,,,,,,
3894,3128105520,,,,,,,
3895,1178100045,,,,,,,
3896,5048104833,,,,,,,
3897,1318109030,,,,,,,
3898,4088108298,,,,,,,
3899,1018101883,,,,,,,
3900,2298102421,,,,,,,
3901,1231200013,,,,,,,
3902,1108106958,,,,,,,
3903,2208805123,,,,,,,
3904,4031505091,,,,,,,
3905,5478701412,,,,,,,
3906,2108105902,,,,,,,
3907,3550808205,,,,,,,
3908,5398802644,,,,,,,
3909,8318704042,,,,,,,
3910,8938104987,,,,,,,
3911,1248609773,,,,,,,
3912,1058209496,,,,,,,
3913,5068107277,,,,,,,
3914,6888603351,,,,,,,
3915,1058707958,,,,,,,
3916,2228105279,,,,,,,
3917,4168107419,,,,,,,
3918,4168704914,,,,,,,
3919,1058102919,,,,,,,
3920,4028104265,,,,,,,
3921,1058107897,,,,,,,
3922,1188106507,,,,,,,
3923,1018604874,,,,,,,
3924,1138608609,,,,,,,
3925,2068106254,,,,,,,
3926,1252100748,,,,,,,
3927,1198101954,,,,,,,
3928,1168100423,,,,,,,
3929,5148102315,,,,,,,
3930,8238704576,,,,,,,
3931,6178101535,,,,,,,
3932,1098609119,,,,,,,
3933,6208103368,,,,,,,
3934,6178601907,,,,,,,
3935,1273409639,,,,,,,
3936,1018104068,,,,,,,
3937,4028800777,,,,,,,
3938,1788805016,,,,,,,
3939,1288109987,,,,,,,
3940,3028704211,,,,,,,
3941,6218104733,,,,,,,
3942,1328104673,,,,,,,
3943,6415500889,,,,,,,
3944,2208608322,,,,,,,
3945,8608101688,,,,,,,
3946,4138101780,,,,,,,
3947,1068105774,,,,,,,
3948,1208700713,,,,,,,
3949,8808709258,,,,,,,
3950,6218107353,,,,,,,
3951,1078702085,,,,,,,
3952,1078107930,,,,,,,
3953,1058708102,,,,,,,
3954,3042306068,,,,,,,
3955,2208608769,,,,,,,
3956,1051802718,,,,,,,
3957,1198601854,,,,,,,
3958,6488704834,,,,,,,
3959,5028602161,,,,,,,
3960,1208804080,,,,,,,
3961,1048106474,,,,,,,
3962,1238102615,,,,,,,
3963,7808604553,,,,,,,
3964,1078802431,,,,,,,
3965,5148104971,,,,,,,
3966,1068106556,,,,,,,
3967,6028209552,,,,,,,
3968,5028102262,,,,,,,
3969,8528804052,,,,,,,
3970,2648109141,,,,,,,
3971,8808701782,,,,,,,
3972,3868105081,,,,,,,
3973,1059006260,,,,,,,
3974,1148701864,,,,,,,
3975,6158100861,,,,,,,
3976,2208706471,,,,,,,
3977,4168603128,,,,,,,
3978,6178603559,,,,,,,
3979,3358100443,,,,,,,
3980,6158105354,,,,,,,
3981,2068105888,,,,,,,
3982,5188809064,,,,,,,
3983,5028109685,,,,,,,
3984,5738607270,,,,,,,
3985,1558108173,,,,,,,
3986,1308606784,,,,,,,
3987,1148107034,,,,,,,
3988,8648704233,,,,,,,
3989,1168102544,,,,,,,
3990,1108107835,,,,,,,
3991,1058803220,,,,,,,
3992,1238600895,,,,,,,
3993,4848607129,,,,,,,
3994,3258606419,,,,,,,
3995,4138105592,,,,,,,
3996,7508109452,,,,,,,
3997,2068606866,,,,,,,
3998,5988802413,,,,,,,
3999,2248103869,,,,,,,
4000,1448103166,,,,,,,
4001,1318108329,,,,,,,
4002,5018104599,,,,,,,
4003,1252503542,,,,,,,
4004,4268605335,,,,,,,
4005,4178106521,,,,,,,
4006,3148105785,,,,,,,
4007,8728702152,,,,,,,
4008,1728106804,,,,,,,
4009,1588503056,,,,,,,
4010,1081408125,,,,,,,
4011,6078105414,,,,,,,
4012,1058707612,,,,,,,
4013,3068106161,,,,,,,
4014,5010207347,,,,,,,
4015,2648101118,,,,,,,
4016,1248607141,,,,,,,
4017,1218109636,,,,,,,
4018,2348103941,,,,,,,
4019,1058600133,,,,,,,
4020,4080701596,,,,,,,
4021,5028605604,,,,,,,
4022,4988706295,,,,,,,
4023,8128709375,,,,,,,
4024,3778601243,,,,,,,
4025,2128101708,,,,,,,
4026,8368107822,,,,,,,
4027,2118605357,,,,,,,
4028,2151609409,,,,,,,
4029,1018209933,,,,,,,
4030,6168106902,,,,,,,
4031,6030606299,,,,,,,
4032,2208703115,,,,,,,
4033,1311908506,,,,,,,
4034,1058603005,,,,,,,
4035,4118800210,,,,,,,
4036,1138101741,,,,,,,
4037,3148608059,,,,,,,
4038,5158105370,,,,,,,
4039,8178802864,,,,,,,
4040,2148607497,,,,,,,
4041,8998607522,,,,,,,
4042,2158109366,,,,,,,
4043,4458704909,,,,,,,
4044,1138109499,,,,,,,
4045,3018109106,,,,,,,
4046,1108104989,,,,,,,
4047,2018600469,,,,,,,
4048,5158101582,,,,,,,
4049,1228605540,,,,,,,
4050,3918806191,,,,,,,
4051,1058709260,,,,,,,
4052,1138104840,,,,,,,
4053,1098103751,,,,,,,
4054,6168603958,,,,,,,
4055,3178101612,,,,,,,
4056,8580704454,,,,,,,
4057,1148602020,,,,,,,
4058,1358105702,,,,,,,
4059,2220504851,,,,,,,
4060,6268702907,,,,,,,
4061,5348605274,,,,,,,
4062,2208608202,,,,,,,
4063,1128109384,,,,,,,
4064,1198703039,,,,,,,
4065,3608109412,,,,,,,
4066,3140208911,,,,,,,
4067,2278107778,,,,,,,
4068,8718603278,,,,,,,
4069,2148606977,,,,,,,
4070,4128105334,,,,,,,
4071,5568805522,,,,,,,
4072,1198100905,,,,,,,
4073,1198601809,,,,,,,
4074,1108103932,,,,,,,
4075,7048608706,,,,,,,
4076,1098100932,,,,,,,
4077,1268602910,,,,,,,
4078,1448103587,,,,,,,
4079,1448100930,,,,,,,
4080,3378803144,,,,,,,
4081,6138105978,,,,,,,
4082,4018107187,,,,,,,
4083,1138103226,,,,,,,
4084,4918603613,,,,,,,
4085,1058604302,,,,,,,
4086,5728607269,,,,,,,
4087,1058709922,,,,,,,
4088,3828704641,,,,,,,
4089,1058107743,,,,,,,
4090,5068108485,,,,,,,
4091,1238104859,,,,,,,
4092,2568100771,,,,,,,
4093,1208604325,,,,,,,
4094,1138602510,,,,,,,
4095,1048106498,,,,,,,
4096,6368105095,,,,,,,
4097,2218102368,,,,,,,
4098,2130203570,,,,,,,
4099,1148509456,,,,,,,
4100,5041500313,,,,,,,
4101,2868606911,,,,,,,
4102,8518707075,,,,,,,
4103,1088103527,,,,,,,
4104,1238100511,,,,,,,
4105,1068602854,,,,,,,
4106,4148108594,,,,,,,
4107,5828105264,,,,,,,
4108,6618704451,,,,,,,
4109,2328800271,,,,,,,
4110,2308709207,,,,,,,
4111,2208702060,,,,,,,
4112,2208801342,,,,,,,
4113,1208105885,,,,,,,
4114,3018108574,,,,,,,
4115,1058702187,,,,,,,
4116,1118109140,,,,,,,
4117,1248706063,,,,,,,
4118,6198600844,,,,,,,
4119,1378107716,,,,,,,
4120,4168106237,,,,,,,
4121,3148108175,,,,,,,
4122,1081809963,,,,,,,
4123,2118506453,,,,,,,
4124,5498800679,,,,,,,
4125,2968705368,,,,,,,
4126,5048100900,,,,,,,
4127,1178101138,,,,,,,
4128,1248606107,,,,,,,
4129,2428704462,,,,,,,
4130,6178104449,['엘티삼보 주식회사'],2005-12-07,2.02E+12,시트파일 교정장치,['B23P 6/00'],2.00E+12,소멸
4131,6178104449,"['엘티삼보 주식회사', '현대건설주식회사']",2005-05-06,2.02E+12,대심도 기둥 철근망 조립 및 거치를 위한 지그,"['E01D 21/00', 'E01D 19/02']",2.00E+12,소멸
4132,6308701293,,,,,,,
4133,2248102664,,,,,,,
4134,2248103602,,,,,,,
4135,2148208233,,,,,,,
4136,3488704865,,,,,,,
4137,1058608344,,,,,,,
4138,1098100699,,,,,,,
4139,1178104737,,,,,,,
4140,6158706117,,,,,,,
4141,3818704715,,,,,,,
4142,2128106281,,,,,,,
4143,2068603087,,,,,,,
4144,1058605574,,,,,,,
4145,3868105920,,,,,,,
4146,2338106005,,,,,,,
4147,5048105790,,,,,,,
4148,4708800099,,,,,,,
4149,2298100080,,,,,,,
4150,5158104936,,,,,,,
4151,2298107779,,,,,,,
4152,3140804740,,,,,,,
4153,8648806034,,,,,,,
4154,2148100375,,,,,,,
4155,1218103537,,,,,,,
4156,3648102659,,,,,,,
4157,1178109457,,,,,,,
4158,2208601142,,,,,,,
4159,1058705338,,,,,,,
4160,1138103801,,,,,,,
4161,1198106480,,,,,,,
4162,6498105994,,,,,,,
4163,1262200790,,,,,,,
4164,1198604930,,,,,,,
4165,1348701881,,,,,,,
4166,1058608217,,,,,,,
4167,1428108249,,,,,,,
4168,3148609600,,,,,,,
4169,1358107960,,,,,,,
4170,2118107654,,,,,,,
4171,4068809910,,,,,,,
4172,2208707549,,,,,,,
4173,6128108789,,,,,,,
4174,6058108952,,,,,,,
4175,6918704540,,,,,,,
4176,1058709130,,,,,,,
4177,5028604496,,,,,,,
4178,8508600552,,,,,,,
4179,2768105854,,,,,,,
4180,6168606746,,,,,,,
4181,1238101774,,,,,,,
4182,1838600572,,,,,,,
4183,1223202964,,,,,,,
4184,8428104147,,,,,,,
4185,2118607617,,,,,,,
4186,1148600320,,,,,,,
4187,3018107781,,,,,,,
4188,1138605329,,,,,,,
4189,5868603429,,,,,,,
4190,2208706910,,,,,,,
4191,5028101403,,,,,,,
4192,1058704592,,,,,,,
4193,5088102430,,,,,,,
4194,6798101806,,,,,,,
4195,6218207020,,,,,,,
4196,3738704640,,,,,,,
4197,1148704123,,,,,,,
4198,1148603138,,,,,,,
4199,3148109672,,,,,,,
4200,5438106074,,,,,,,
4201,1168504627,,,,,,,
4202,6458707812,,,,,,,
4203,3018604173,,,,,,,
4204,6098106553,,,,,,,
4205,1330104429,,,,,,,
4206,1198608194,,,,,,,
4207,1058601614,,,,,,,
4208,1368804119,,,,,,,
4209,1058709230,,,,,,,
4210,1018107961,,,,,,,
4211,1238102892,,,,,,,
4212,1351209045,,,,,,,
4213,6168708778,,,,,,,
4214,2088206973,,,,,,,
4215,4098508786,,,,,,,
4216,4148702948,,,,,,,
4217,5628700830,,,,,,,
4218,2498705693,,,,,,,
4219,3128109759,,,,,,,
4220,5088107007,,,,,,,
4221,6178102277,,,,,,,
4222,6168108083,,,,,,,
4223,1118104581,,,,,,,
4224,1348103337,,,,,,,
4225,6158101483,,,,,,,
4226,4278708686,,,,,,,
4227,4178107055,,,,,,,
4228,1238604672,,,,,,,
4229,6588604953,,,,,,,
4230,2158609655,,,,,,,
4231,5218807322,,,,,,,
4232,5728609698,,,,,,,
4233,1068106597,,,,,,,
4234,1528609871,,,,,,,
4235,2658702819,,,,,,,
4236,7108107098,,,,,,,
4237,1268607431,,,,,,,
4238,1241904947,,,,,,,
4239,6168105475,,,,,,,
4240,1238600929,,,,,,,
4241,2208702239,,,,,,,
4242,5038108541,,,,,,,
4243,5818105670,,,,,,,
4244,4188601389,,,,,,,
4245,2288803776,,,,,,,
4246,1131700199,,,,,,,
4247,5818707059,,,,,,,
4248,1062907938,,,,,,,
4249,6258705558,,,,,,,
4250,2648102422,,,,,,,
4251,1048608940,,,,,,,
4252,2288104493,,,,,,,
4253,5098103769,,,,,,,
4254,2998101924,,,,,,,
4255,1138601097,,,,,,,
4256,1368609459,,,,,,,
4257,3138104017,,,,,,,
4258,2068604822,,,,,,,
4259,1058704546,,,,,,,
4260,5048105491,,,,,,,
4261,1298107183,,,,,,,
4262,5358104040,,,,,,,
4263,2208705017,,,,,,,
4264,6348708421,,,,,,,
4265,2368701569,,,,,,,
4266,5238703848,,,,,,,
4267,8358602395,,,,,,,
4268,4088109798,,,,,,,
4269,1050302894,,,,,,,
4270,2048102949,,,,,,,
4271,7138605087,,,,,,,
4272,4118804317,,,,,,,
4273,2208600322,,,,,,,
4274,4548104289,,,,,,,
4275,1018601334,,,,,,,
4276,2068609649,,,,,,,
4277,1201100243,,,,,,,
4278,1058609455,,,,,,,
4279,1231800349,,,,,,,
4280,5768801015,,,,,,,
4281,2228102722,,,,,,,
4282,6058607151,,,,,,,
4283,1838608492,,,,,,,
4284,3168702199,,,,,,,
4285,4128108810,,,,,,,
4286,2048608590,,,,,,,
4287,1378105383,,,,,,,
4288,1101809736,,,,,,,
4289,2208806851,,,,,,,
4290,5488609024,,,,,,,
4291,1058706187,,,,,,,
4292,1218104684,,,,,,,
4293,5798608832,,,,,,,
4294,2178103451,,,,,,,
4295,6328102512,,,,,,,
4296,2068607831,,,,,,,
4297,6138108597,,,,,,,
4298,2618105918,,,,,,,
4299,1258609901,,,,,,,
4300,1018206257,,,,,,,
4301,2478104297,,,,,,,
4302,2298102658,,,,,,,
4303,4028107725,,,,,,,
4304,6172900041,['주식회사 우진'],1995-06-19,2.02E+12,"전동차고에있어서, 전차선전력의개폐안전장치","['B60M 1/04', 'B60M 1/28']",2.00E+12,소멸
4305,6172900041,['주식회사 우진'],2013-11-26,2.02E+12,슬라이드 방식 디버터,"['F16K 11/072', 'F16K 31/05', 'G01F 25/00', 'F24F 13/02']",,포기
4306,6172900041,['주식회사 우진'],1982-10-19,2.02E+12,용융금속사료채취기,"['G01N 1/12', 'G01N 33/20']",,거절
4307,6172900041,['주식회사 우진'],2008-12-22,2.02E+12,이중의 위치 감지회로를 가지는 제어봉 위치전송기,['G21C 7/12'],2.00E+12,소멸
4308,6172900041,['주식회사 우진'],2003-11-26,2.02E+12,원통형 물체를 등간격으로 이송하는 장치,['B65G 57/18'],2.00E+12,소멸
4309,6172900041,['주식회사 우진'],2002-12-23,2.02E+12,용융금속중 산소농도를 측정하는 프로브용 표준극,"['G01N 27/411', 'G01N 27/417']",2.00E+12,소멸
4310,5438707601,,,,,,,
4311,6168607895,,,,,,,
4312,1078801337,,,,,,,
4313,1048603338,,,,,,,
4314,2798108988,,,,,,,
4315,1058609894,,,,,,,
4316,1148603038,,,,,,,
4317,8138800566,,,,,,,
4318,2048604764,,,,,,,
4319,7778803780,,,,,,,
4320,1108102635,,,,,,,
4321,2018609777,,,,,,,
4322,1018601206,,,,,,,
4323,1058609355,,,,,,,
4324,1358100235,,,,,,,
4325,1238606510,,,,,,,
4326,1058607206,,,,,,,
4327,3128609981,,,,,,,
4328,4038107648,,,,,,,
4329,6328100869,,,,,,,
4330,5021402848,,,,,,,
4331,8378704260,,,,,,,
4332,1058708429,,,,,,,
4333,2018107226,,,,,,,
4334,3208705949,,,,,,,
4335,6288709709,,,,,,,
4336,1198604313,,,,,,,
4337,5178101840,,,,,,,
4338,1248108906,,,,,,,
4339,6158107572,,,,,,,
4340,1248600294,,,,,,,
4341,6162905674,,,,,,,
4342,3148104610,,,,,,,
4343,5678104223,,,,,,,
4344,5058102130,,,,,,,
4345,5068106576,,,,,,,
4346,1132104029,,,,,,,
4347,3013900355,,,,,,,
4348,3558108605,,,,,,,
4349,1448105256,,,,,,,
4350,1178108719,,,,,,,
4351,1268101733,,,,,,,
4352,2878800675,,,,,,,
4353,1098101952,,,,,,,
4354,3148109929,,,,,,,
4355,2118800590,,,,,,,
4356,3248606322,,,,,,,
4357,5158103556,,,,,,,
4358,8128107399,,,,,,,
4359,1058703070,,,,,,,
4360,2018103615,,,,,,,
4361,3148100233,,,,,,,
4362,3678104719,,,,,,,
4363,1058705015,,,,,,,
4364,1348609988,,,,,,,
4365,1358607228,,,,,,,
4366,1098601860,,,,,,,
4367,1058602865,,,,,,,
4368,1098602293,,,,,,,
4369,6568802984,,,,,,,
4370,5118809308,,,,,,,
4371,5788107013,,,,,,,
4372,1338104430,,,,,,,
4373,2148106192,,,,,,,
4374,6468606348,,,,,,,
4375,5508704538,,,,,,,
4376,4558600998,,,,,,,
4377,6978602794,,,,,,,
4378,1078603685,,,,,,,
4379,1468601011,,,,,,,
4380,1058604879,,,,,,,
4381,1128602685,,,,,,,
4382,1200803901,,,,,,,
4383,1208103340,,,,,,,
4384,1048608075,,,,,,,
4385,1078201068,,,,,,,
4386,1058607593,,,,,,,
4387,1578801305,,,,,,,
4388,6208109399,,,,,,,
4389,3298709909,,,,,,,
4390,1440204778,,,,,,,
4391,2028102871,,,,,,,
4392,3528706456,,,,,,,
4393,2208806483,,,,,,,
4394,1078700936,,,,,,,
4395,3128101759,,,,,,,
4396,1098607682,,,,,,,
4397,8888709590,,,,,,,
4398,6078109506,,,,,,,
4399,2898607702,,,,,,,
4400,1358100492,,,,,,,
4401,6868603581,,,,,,,
4402,1078603176,,,,,,,
4403,5010203999,,,,,,,
4404,6158102054,,,,,,,
4405,5028101466,,,,,,,
4406,1178103824,,,,,,,
4407,2068607405,,,,,,,
4408,1178105199,,,,,,,
4409,4168105720,,,,,,,
4410,6018603698,,,,,,,
4411,3018606609,,,,,,,
4412,6748708326,,,,,,,
4413,1088102773,,,,,,,
4414,1078603449,,,,,,,
4415,1088107561,,,,,,,
4416,6101408264,,,,,,,
4417,1198609591,,,,,,,
4418,1138602509,,,,,,,
4419,2118801816,,,,,,,
4420,5048102362,,,,,,,
4421,6218607586,,,,,,,
4422,7388709716,,,,,,,
4423,1448101001,,,,,,,
4424,1958602742,,,,,,,
4425,7658609178,,,,,,,
4426,7118808549,['에스케이 주식회사'],1997-03-05,2.02E+12,밸브시트링이 적용된 매연여과장치용 밸브,"['F01N 13/18', 'F01N 13/16']",,취하
4427,7118808549,['에스케이 주식회사'],1997-07-10,2.02E+12,경유매연여과장치의 에어공급파이프 막힘방지구조,"['F01N 13/08', 'F01N 3/023']",,취하
4428,7118808549,['에스케이 주식회사'],2003-12-18,2.02E+12,일회용 기저귀,['A61F 13/58'],2.00E+12,소멸
4429,1088100031,,,,,,,
4430,3808106144,,,,,,,
4431,3888603947,,,,,,,
4432,7488708997,,,,,,,
4433,6048105671,,,,,,,
4434,1250408934,,,,,,,
4435,5758803198,,,,,,,
4436,8028604141,,,,,,,
4437,2298709749,,,,,,,
4438,2208603927,,,,,,,
4439,4168108220,,,,,,,
4440,5058107975,,,,,,,
4441,5478106227,,,,,,,
4442,8688804975,,,,,,,
4443,1138600372,,,,,,,
4444,4328801722,,,,,,,
4445,5038102522,,,,,,,
4446,6814704972,,,,,,,
4447,4948604475,,,,,,,
4448,3148107163,,,,,,,
4449,6718802006,,,,,,,
4450,2218101401,,,,,,,
4451,2648706040,,,,,,,
4452,1178103823,,,,,,,
4453,2118806976,,,,,,,
4454,5028101158,,,,,,,
4455,1208708559,,,,,,,
4456,8178704048,,,,,,,
4457,6028104022,,,,,,,
4458,1228600618,,,,,,,
4459,1058508084,,,,,,,
4460,1058706429,,,,,,,
4461,5038103508,,,,,,,
4462,1378105474,,,,,,,
4463,5148104563,,,,,,,
4464,3128107950,,,,,,,
4465,2208603313,,,,,,,
4466,2268104781,,,,,,,
4467,4708102051,,,,,,,
4468,2108103155,,,,,,,
4469,2208104956,,,,,,,
4470,6482305958,,,,,,,
4471,1108105817,,,,,,,
4472,2248108524,,,,,,,
4473,1088607306,,,,,,,
4474,1058705755,,,,,,,
4475,1058701356,,,,,,,
4476,8798700449,,,,,,,
4477,1088607457,,,,,,,
4478,2208706870,,,,,,,
4479,6888100348,,,,,,,
4480,7424705689,,,,,,,
4481,1218608348,,,,,,,
4482,1208608619,,,,,,,
4483,8418800648,,,,,,,
4484,5138108466,,,,,,,
4485,1358101179,,,,,,,
4486,1058704099,,,,,,,
4487,6078106815,,,,,,,
4488,5028106800,,,,,,,
4489,2158707775,,,,,,,
4490,3148607049,,,,,,,
4491,1244702965,,,,,,,
4492,6178602163,,,,,,,
4493,8938103184,,,,,,,
4494,1198602610,,,,,,,
4495,4358101462,,,,,,,
4496,4028104129,,,,,,,
4497,6138106927,,,,,,,
4498,1019009613,,,,,,,
4499,1050303412,,,,,,,
4500,4188103269,,,,,,,
4501,1298506218,,,,,,,
4502,1328106396,,,,,,,
4503,3148108251,,,,,,,
4504,1238604912,,,,,,,
4505,2068105377,,,,,,,
4506,1312305973,,,,,,,
4507,1058708601,,,,,,,
4508,7068605150,,,,,,,
4509,8768807636,,,,,,,
4510,4168109109,,,,,,,
4511,8498603175,,,,,,,
4512,1058607828,,,,,,,
4513,2018104794,,,,,,,
4514,6948805726,,,,,,,
4515,2208807910,,,,,,,
4516,3148106163,,,,,,,
4517,8308107635,,,,,,,
4518,6918705086,,,,,,,
4519,5978103724,,,,,,,
4520,2208700528,,,,,,,
4521,2418708384,,,,,,,
4522,1228600622,,,,,,,
4523,1028108272,,,,,,,
4524,2158700954,,,,,,,
4525,1058802091,,,,,,,
4526,3538709675,,,,,,,
4527,6138107808,,,,,,,
4528,3808100300,,,,,,,
4529,1138602568,,,,,,,
4530,6158106687,,,,,,,
4531,4188103439,,,,,,,
4532,1108100525,,,,,,,
4533,8788804413,,,,,,,
4534,2148806109,,,,,,,
4535,1218108544,,,,,,,
4536,1298502777,,,,,,,
4537,1058708274,,,,,,,
4538,1418108943,,,,,,,
4539,1238609186,,,,,,,
4540,8138109735,,,,,,,
4541,4048104521,,,,,,,
4542,4048106899,,,,,,,
4543,1228107765,,,,,,,
4544,4618804357,,,,,,,
4545,1138601159,,,,,,,
4546,1078800396,,,,,,,
4547,4798708033,,,,,,,
4548,4168107383,,,,,,,
4549,5048100352,,,,,,,
4550,8428106100,,,,,,,
4551,1298105529,,,,,,,
4552,5688801613,,,,,,,
4553,1058703132,,,,,,,
4554,2118808051,,,,,,,
4555,5068108949,,,,,,,
4556,4748102284,,,,,,,
4557,1168107032,,,,,,,
4558,2068607238,,,,,,,
4559,2478603042,,,,,,,
4560,5048101090,,,,,,,
4561,5088109783,,,,,,,
4562,1058608971,,,,,,,
4563,2208104980,,,,,,,
4564,7688809068,,,,,,,
4565,2208808665,,,,,,,
4566,8818806132,,,,,,,
4567,4088104098,,,,,,,
4568,5948803084,,,,,,,
4569,2208803076,,,,,,,
4570,1348700170,,,,,,,
4571,5058106200,,,,,,,
4572,3128105293,,,,,,,
4573,1258101125,,,,,,,
4574,2068209956,,,,,,,
4575,2208809323,,,,,,,
4576,2118801826,,,,,,,
4577,5028104495,,,,,,,
4578,1248608088,,,,,,,
4579,6388705518,,,,,,,
4580,2208802792,,,,,,,
4581,4158703844,,,,,,,
4582,2048600523,,,,,,,
4583,6304104333,,,,,,,
4584,1198602369,,,,,,,
4585,1278004402,,,,,,,
4586,8538608713,,,,,,,
4587,6268709891,,,,,,,
4588,1358102868,,,,,,,
4589,2268105235,,,,,,,
4590,4120106766,,,,,,,
4591,6388703010,,,,,,,
4592,6528806075,,,,,,,
4593,2208805168,,,,,,,
4594,1198600720,,,,,,,
4595,1098608327,,,,,,,
4596,6168103260,,,,,,,
4597,8168604343,,,,,,,
4598,4021607793,,,,,,,
4599,1068504819,,,,,,,
4600,4028109445,,,,,,,
4601,1018600704,,,,,,,
4602,2041407989,,,,,,,
4603,1338505757,,,,,,,
4604,1238108019,,,,,,,
4605,3318603402,,,,,,,
4606,4118803593,,,,,,,
4607,5068100036,,,,,,,
4608,1378601555,,,,,,,
4609,3328108204,,,,,,,
4610,2038104283,,,,,,,
4611,1198506508,,,,,,,
4612,5603304655,['주식회사 신세계'],1988-05-09,2.02E+12,우산꽃이대,"['A47G 25/12', 'A45B 25/28', 'B65D 1/24']",,거절
4613,1293308983,,,,,,,
4614,6078101662,,,,,,,
4615,6898709713,,,,,,,
4616,1058709267,,,,,,,
4617,4118104216,,,,,,,
4618,3908701330,,,,,,,
4619,6168601763,,,,,,,
4620,1058606135,,,,,,,
4621,1138605728,,,,,,,
4622,1058601967,,,,,,,
4623,1358602812,,,,,,,
4624,3018107949,,,,,,,
4625,2088103363,,,,,,,
4626,1198604721,,,,,,,
4627,2188103059,,,,,,,
4628,2208101497,,,,,,,
4629,2408604574,,,,,,,
4630,6208107019,,,,,,,
4631,2838109243,,,,,,,
4632,1100407562,,,,,,,
4633,2128101800,,,,,,,
4634,1058608273,,,,,,,
4635,5878104225,,,,,,,
4636,7078103270,,,,,,,
4637,5438707854,,,,,,,
4638,2278108748,,,,,,,
4639,1232106353,,,,,,,
4640,4168108829,,,,,,,
4641,5238109692,,,,,,,
4642,2218707037,,,,,,,
4643,6028102770,,,,,,,
4644,3158702518,,,,,,,
4645,1052204614,,,,,,,
4646,1078100204,,,,,,,
4647,1238106725,,,,,,,
4648,4028104190,,,,,,,
4649,6298709210,,,,,,,
4650,2108102535,,,,,,,
4651,6218105557,,,,,,,
4652,1828604420,,,,,,,
4653,1238100865,,,,,,,
4654,1348705848,,,,,,,
4655,1208707762,,,,,,,
4656,1148606409,,,,,,,
4657,1068609960,,,,,,,
4658,1858705469,,,,,,,
4659,1078701719,,,,,,,
4660,2118809567,,,,,,,
4661,1078706059,,,,,,,
4662,2208802088,,,,,,,
4663,2208602276,,,,,,,
4664,8638103562,,,,,,,
4665,4038108412,,,,,,,
4666,8178704856,,,,,,,
4667,6148107428,,,,,,,
4668,1228109386,,,,,,,
4669,1048100413,,,,,,,
4670,1058706336,,,,,,,
4671,2298103493,,,,,,,
4672,1058606618,,,,,,,
4673,1108100891,,,,,,,
4674,2218808074,,,,,,,
4675,4158102412,,,,,,,
4676,1348606363,,,,,,,
4677,3998101636,,,,,,,
4678,1058705406,,,,,,,
4679,5841904445,,,,,,,
4680,1088109605,,,,,,,
4681,6208103959,,,,,,,
4682,3228704652,,,,,,,
4683,4178108772,,,,,,,
4684,6158706542,,,,,,,
4685,1078600595,,,,,,,
4686,1248606736,,,,,,,
4687,4028103895,,,,,,,
4688,3168108311,,,,,,,
4689,4525604915,,,,,,,
4690,2638608356,,,,,,,
4691,4118804329,,,,,,,
4692,1058506849,,,,,,,
4693,1074703426,,,,,,,
4694,2118603310,,,,,,,
4695,6168602055,,,,,,,
4696,1198601249,,,,,,,
4697,1358101289,,,,,,,
4698,2348108039,,,,,,,
4699,2178102405,,,,,,,
4700,4178107704,,,,,,,
4701,7308708022,,,,,,,
4702,3138702976,,,,,,,
4703,4708105396,,,,,,,
4704,6158102604,,,,,,,
4705,6158105318,,,,,,,
4706,3148601192,,,,,,,
4707,1718802087,,,,,,,
4708,1058703096,,,,,,,
4709,4028103344,,,,,,,
4710,6640407813,,,,,,,
4711,8868103112,,,,,,,
4712,3148100597,,,,,,,
4713,1448100700,,,,,,,
4714,1058200100,,,,,,,
4715,8038700986,,,,,,,
4716,1068102457,,,,,,,
4717,6208109707,,,,,,,
4718,1268102878,,,,,,,
4719,1048609479,,,,,,,
4720,1148700527,,,,,,,
4721,3940206881,,,,,,,
4722,2208803092,,,,,,,
4723,2118608024,,,,,,,
4724,5338709885,,,,,,,
4725,1048600758,,,,,,,
4726,5232108830,,,,,,,
4727,4168106679,,,,,,,
4728,2118803100,,,,,,,
4729,1188107841,,,,,,,
4730,1288608982,,,,,,,
4731,8148107254,,,,,,,
4732,7448702473,,,,,,,
4733,8668107281,,,,,,,
4734,4698809575,,,,,,,
4735,1068107529,,,,,,,
4736,2018605850,,,,,,,
4737,1058708446,,,,,,,
4738,3128609444,,,,,,,
4739,1058800660,,,,,,,
4740,1448109135,,,,,,,
4741,2068604478,,,,,,,
4742,1318102071,,,,,,,
4743,2110504712,,,,,,,
4744,6158608013,,,,,,,
4745,6048108154,,,,,,,
4746,1198104946,,,,,,,
4747,1221307945,,,,,,,
4748,5868600479,,,,,,,
