BusinessNum,stYear,노무비,당기순이익(손실),당좌부채(당좌차월),당좌자산,대손상각비,매출 증가율,매출액,매출원가,매출채권,매출총이익,법인세비용,부채총계,비유동부채,수출액1,수출액2,수출액3,수출액4,수출액5,영업외비용,영업이익,원재료,유동부채,유동비율,유동자산,유형자산 증가율,이익잉여금,이자비용,인건비,자기자본,자본잉여금,자본총계,자산총계,재고자산,제조경비,제조원가,차입금,총자산,총자산 증가율,투자자산,판매비와관리비,cmpCd,cmpScl,criGrd,accDate,grdDesc
1238107667,2017.0,303237.0,86305.0,0.0,500232.0,0.0,26.165,2757645.0,2314367.0,21700.0,443278.0,6249.0,43400.0,0.0,0.0,0.0,0.0,0.0,0.0,43486.0,97265.0,0.0,43400.0,1152.608,500232.0,-64.215,368730.0,0.0,222338.0,568730.0,0.0,568730.0,612130.0,0.0,1658929.0,2314367.0,0.0,612130.0,22.315,40724.0,346013.0,2723298.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1238107667,2018.0,205801.0,56654.0,0.0,547381.0,0.0,-35.329,1783411.0,1393204.0,65576.0,390206.0,5776.0,29093.0,0.0,0.0,0.0,0.0,0.0,0.0,11920.0,48278.0,0.0,29093.0,1881.487,547381.0,-52.286,425383.0,0.0,218863.0,625383.0,0.0,625383.0,654477.0,0.0,976923.0,1393204.0,0.0,654477.0,6.918,41230.0,341929.0,2723298.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1238107667,2019.0,218557.0,32096.0,0.0,582112.0,0.0,-6.131,1674065.0,1310556.0,50600.0,363509.0,3440.0,34589.0,0.0,0.0,0.0,0.0,0.0,0.0,23715.0,13578.0,0.0,34589.0,1682.94,582112.0,-50.759,457479.0,0.0,231948.0,657479.0,0.0,657479.0,692068.0,0.0,665405.0,1310556.0,0.0,692068.0,5.744,41780.0,349931.0,2723298.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1238107667,2020.0,124406.0,-138007.0,0.0,408927.0,0.0,-85.362,245054.0,226968.0,58382.0,18085.0,0.0,4559.0,0.0,0.0,0.0,0.0,0.0,0.0,4042.0,-210076.0,0.0,4559.0,8969.664,408927.0,-52.987,319472.0,0.0,155712.0,519472.0,0.0,519472.0,524031.0,0.0,74523.0,226968.0,0.0,524031.0,-24.28,41912.0,228162.0,2723298.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1238600947,2017.0,169624.0,30376.0,0.0,519688.0,0.0,-35.274,509654.0,343291.0,489148.0,166363.0,3152.0,105919.0,0.0,0.0,0.0,0.0,0.0,0.0,3694.0,36576.0,232575.0,105919.0,710.225,752263.0,0.0,554792.0,3694.0,80073.0,754792.0,0.0,754792.0,860712.0,232575.0,96992.0,0.0,89917.0,860712.0,-3.687,15097.0,129786.0,3675780.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1238600947,2018.0,159598.0,25612.0,0.0,819959.0,0.0,96.337,1000638.0,847702.0,754315.0,152936.0,2533.0,149117.0,0.0,0.0,0.0,0.0,0.0,0.0,6717.0,31355.0,0.0,149117.0,549.876,819959.0,0.0,580404.0,6717.0,82186.0,780404.0,0.0,780404.0,929521.0,0.0,74305.0,0.0,100000.0,929521.0,7.994,16210.0,121580.0,3675780.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1238600947,2019.0,165150.0,149136.0,0.0,1161382.0,0.0,8.2,1082675.0,780146.0,739006.0,302529.0,14769.0,327163.0,0.0,0.0,0.0,0.0,0.0,0.0,5480.0,169377.0,0.0,327163.0,355.0,1161382.0,-45.1,729540.0,5480.0,81953.0,929540.0,0.0,929540.0,1256702.0,0.0,98075.0,0.0,67046.0,1256702.0,35.2,16210.0,133152.0,3675780.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1238600947,2020.0,173708.0,141682.0,0.0,1005741.0,0.0,3.552,1121126.0,630791.0,639028.0,490335.0,0.0,189786.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,141206.0,0.0,189786.0,529.934,1005741.0,349.729,771912.0,230.0,116086.0,971912.0,0.0,971912.0,1161698.0,0.0,69068.0,630791.0,0.0,1161698.0,-7.56,16210.0,349129.0,3675780.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1238600947,2021.0,198142.0,243059.0,0.0,1401342.0,0.0,32.274,1482962.0,936594.0,1182024.0,546368.0,17595.0,518053.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,258476.0,0.0,518053.0,270.502,1401342.0,5.13,843245.0,47.0,115961.0,1043245.0,0.0,1043245.0,1561299.0,0.0,149558.0,936594.0,0.0,1561299.0,34.398,16210.0,287893.0,3675780.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1248106395,2018.0,591902.0,248774.0,0.0,3529095.0,18357.0,1000000000000.0,15674173.0,14371939.0,1817337.0,1302234.0,36705.0,4570071.0,1826172.0,0.0,0.0,0.0,0.0,0.0,283503.0,377005.0,0.0,2743899.0,148.292,4068979.0,1000000000000.0,2425072.0,98630.0,572082.0,3657751.0,0.0,3657751.0,8227822.0,539883.0,4476515.0,6527790.0,2956928.0,8227822.0,1000000000000.0,654623.0,925229.0,1776931.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1248106395,2019.0,1093945.0,1416981.0,0.0,6731277.0,23600.0,67.497,26253732.0,23652064.0,4074640.0,2601668.0,327512.0,6445983.0,1712283.0,0.0,408986.0,0.0,0.0,0.0,431345.0,1837662.0,0.0,4733700.0,157.139,7438507.0,-23.059,3842054.0,107181.0,473958.0,4342054.0,0.0,4342054.0,10788037.0,707229.0,7876165.0,17414064.0,4085553.0,10788037.0,31.117,744923.0,764006.0,1776931.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1248106395,2020.0,630677.0,140531.0,0.0,5382855.0,0.0,-44.773,14499051.0,13180266.0,4458556.0,1318784.0,15587.0,5342238.0,1773394.0,0.0,200727.0,0.0,0.0,0.0,235785.0,52499.0,0.0,3568843.0,180.178,6430259.0,0.523,3969745.0,91898.0,999783.0,4469745.0,0.0,4469745.0,9811983.0,1047404.0,4299596.0,5779687.0,3167113.0,9811983.0,-9.048,698123.0,1266285.0,1776931.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1248106395,2021.0,793612.0,136382.0,0.0,5751408.0,171282.0,-4.206,13889162.0,12478269.0,4373586.0,1410893.0,34962.0,4919619.0,2400000.0,0.0,0.0,0.0,0.0,0.0,112087.0,270829.0,0.0,2519619.0,260.145,6554665.0,-0.826,4106127.0,98736.0,663458.0,4606127.0,0.0,4606127.0,9525746.0,803257.0,3315240.0,4845934.0,3499370.0,9525746.0,-2.917,374123.0,1140065.0,1776931.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1248109214,2017.0,386326.0,122554.0,0.0,1954318.0,31005.0,-21.5,4879893.0,4079446.0,1141956.0,800448.0,91129.0,618625.0,18292.0,0.0,0.0,0.0,0.0,0.0,1732.0,208455.0,0.0,600333.0,325.539,1954318.0,-1.985,2109082.0,0.0,328143.0,2609082.0,0.0,2609082.0,3227707.0,0.0,813978.0,0.0,0.0,3227707.0,11.003,610372.0,591993.0,1381942.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1248109214,2018.0,347355.0,101092.0,0.0,1317248.0,0.0,-13.657,4213445.0,3520335.0,559749.0,693110.0,11642.0,135371.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,99795.0,80201.0,135371.0,1032.31,1397449.0,13.71,2210174.0,0.0,336478.0,2710174.0,0.0,2710174.0,2845544.0,80201.0,454409.0,0.0,0.0,2845544.0,-11.84,699702.0,593315.0,1381942.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1248109214,2019.0,327754.0,791282.0,0.0,1680605.0,0.0,7.69,4537452.0,3249734.0,498880.0,1287718.0,10391.0,688131.0,518000.0,0.0,0.0,0.0,0.0,0.0,50657.0,672884.0,0.0,170131.0,987.83,1680605.0,85.642,2088754.0,12130.0,372038.0,2588754.0,0.0,2588754.0,3276885.0,0.0,435488.0,0.0,518000.0,3276885.0,15.159,261458.0,614834.0,1381942.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1248109214,2020.0,389202.0,250345.0,0.0,1541696.0,512.0,-31.983,3086248.0,2258572.0,549613.0,827676.0,152343.0,363036.0,168000.0,0.0,0.0,0.0,0.0,0.0,7432.0,390239.0,0.0,195036.0,790.467,1541696.0,-1.865,2259099.0,5251.0,299349.0,2759099.0,0.0,2759099.0,3122135.0,0.0,328944.0,2258572.0,168000.0,3122135.0,-4.723,270133.0,437437.0,1381942.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1248109214,2021.0,383460.0,138356.0,0.0,2080517.0,878.0,35.144,4170864.0,3042496.0,636532.0,1128368.0,58435.0,890284.0,168000.0,0.0,0.0,0.0,0.0,0.0,629.0,167079.0,0.0,722284.0,288.047,2080517.0,6.106,2344823.0,629.0,818211.0,2844823.0,0.0,2844823.0,3735107.0,0.0,538656.0,3042496.0,168000.0,3735107.0,19.633,285510.0,961289.0,1381942.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1248109761,2017.0,0.0,411619.0,0.0,201677.0,0.0,-50.646,3698334.0,1612508.0,0.0,2085826.0,19852.0,993726.0,328000.0,0.0,0.0,0.0,0.0,0.0,7101.0,374782.0,0.0,665726.0,34.366,228782.0,-48.545,64357.0,7101.0,131617.0,261725.0,0.0,261725.0,1255451.0,27105.0,0.0,0.0,428000.0,1255451.0,-6.729,0.0,1711044.0,1875510.0,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
1248109761,2018.0,0.0,308212.0,0.0,246227.0,0.0,-29.864,2593866.0,895551.0,0.0,1698315.0,60673.0,601458.0,250000.0,0.0,0.0,0.0,0.0,0.0,5528.0,374356.0,0.0,351458.0,74.317,261193.0,-30.843,369937.0,2528.0,164871.0,569937.0,0.0,569937.0,1171395.0,14966.0,0.0,0.0,370631.0,1171395.0,-6.695,0.0,1323958.0,1875510.0,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
1248600424,2017.0,194938.0,170320.0,0.0,337364.0,0.0,-2.243,1900818.0,1425246.0,55.0,475572.0,16912.0,97051.0,2399.0,0.0,0.0,0.0,0.0,0.0,126.0,187007.0,0.0,94652.0,356.426,337364.0,5975.759,715365.0,116.0,165948.0,915365.0,0.0,915365.0,1012415.0,0.0,163463.0,1425246.0,0.0,1012415.0,30.479,183042.0,288565.0,1251639.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1248600424,2018.0,107687.0,28720.0,0.0,33250.0,0.0,-58.03,797764.0,558182.0,0.0,239582.0,3296.0,165553.0,152599.0,0.0,0.0,0.0,0.0,0.0,36.0,31240.0,78655.0,12954.0,863.864,111905.0,105.605,744085.0,0.0,113199.0,944085.0,0.0,944085.0,1109638.0,78655.0,66310.0,558182.0,150200.0,1109638.0,9.603,183042.0,208342.0,1251639.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1248600424,2019.0,77730.0,43751.0,0.0,58768.0,0.0,-5.3,755660.0,488847.0,0.0,266813.0,4846.0,81133.0,60196.0,0.0,0.0,0.0,0.0,0.0,73.0,45983.0,12165.0,20936.0,338.8,70933.0,0.0,787836.0,0.0,130365.0,987836.0,0.0,987836.0,1068969.0,12165.0,34623.0,0.0,0.0,1068969.0,-3.7,183042.0,220830.0,1251639.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1248600424,2020.0,235670.0,208247.0,0.0,238134.0,0.0,343.728,3353073.0,2760660.0,113887.0,592412.0,26387.0,267273.0,172825.0,0.0,0.0,0.0,0.0,0.0,502.0,168073.0,0.0,94447.0,252.135,238134.0,3.745,796084.0,0.0,239373.0,996084.0,0.0,996084.0,1263356.0,0.0,90584.0,2760660.0,0.0,1263356.0,18.185,183042.0,424339.0,1251639.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1248600424,2021.0,180150.0,87029.0,0.0,163287.0,0.0,-28.924,2383235.0,1850191.0,1713.0,533044.0,8592.0,118303.0,57399.0,0.0,0.0,0.0,0.0,0.0,303.0,94919.0,0.0,60905.0,268.101,163287.0,0.439,883113.0,0.0,235778.0,1083113.0,0.0,1083113.0,1201416.0,0.0,416392.0,1850191.0,0.0,1201416.0,-4.903,193042.0,438125.0,1251639.0,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
1248601756,2017.0,0.0,31715.0,0.0,343375.0,0.0,-41.367,205489.0,0.0,10080.0,205489.0,0.0,547623.0,0.0,0.0,0.0,0.0,0.0,0.0,34554.0,-666576.0,0.0,547623.0,62.703,343375.0,-2.561,180519.0,5116.0,475316.0,330519.0,0.0,330519.0,878142.0,0.0,0.0,0.0,466652.0,878142.0,4.613,10000.0,872065.0,1579076.0,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
1248601756,2018.0,0.0,34078.0,0.0,303782.0,0.0,-42.877,117382.0,0.0,8670.0,117382.0,0.0,594576.0,0.0,0.0,0.0,0.0,0.0,0.0,32302.0,-649847.0,0.0,594576.0,51.092,303782.0,-1.923,214598.0,5207.0,342794.0,364598.0,0.0,364598.0,959173.0,0.0,0.0,0.0,442852.0,959173.0,9.228,10000.0,767229.0,1579076.0,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
1248601756,2019.0,0.0,471899.0,0.0,804221.0,0.0,355.729,534944.0,0.0,6930.0,534944.0,0.0,759904.0,0.0,0.0,0.0,0.0,0.0,0.0,54925.0,-455616.0,0.0,759904.0,105.832,804221.0,124.805,686496.0,9142.0,540896.0,836496.0,0.0,836496.0,1596400.0,0.0,0.0,0.0,625481.0,1596400.0,66.435,10000.0,990560.0,1579076.0,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
1248601756,2020.0,0.0,-4375.0,0.0,518769.0,0.0,-44.187,298567.0,0.0,2970.0,298567.0,0.0,538233.0,0.0,0.0,0.0,0.0,0.0,0.0,114616.0,-785015.0,0.0,538233.0,96.384,518769.0,-2.691,682121.0,8122.0,770913.0,832121.0,0.0,832121.0,1370354.0,0.0,0.0,0.0,419106.0,1370354.0,-14.16,10000.0,1083582.0,1579076.0,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
1248601756,2021.0,0.0,-89719.0,0.0,620697.0,0.0,61.316,481637.0,0.0,3960.0,481637.0,0.0,637349.0,0.0,0.0,0.0,0.0,0.0,0.0,47963.0,-1064583.0,0.0,637349.0,97.387,620697.0,3.977,592402.0,11439.0,953581.0,742402.0,0.0,742402.0,1379751.0,0.0,0.0,0.0,539105.0,1379751.0,0.686,10000.0,1546220.0,1579076.0,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
1248708907,2018.0,0.0,96315.0,0.0,2109231.0,0.0,257.18,10991059.0,0.0,839392.0,10991059.0,8883.0,2642632.0,800000.0,0.0,0.0,0.0,0.0,0.0,61452.0,77803.0,0.0,1842632.0,114.468,2109231.0,1000000000000.0,513406.0,57854.0,8940180.0,933419.0,78381.0,933419.0,3576051.0,0.0,0.0,0.0,1612500.0,3576051.0,570.073,1404000.0,10913256.0,4192406.0,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
1248708907,2019.0,0.0,355536.0,0.0,3142367.0,0.0,17.699,12936365.0,11860238.0,837001.0,1076127.0,38597.0,3301401.0,689356.0,0.0,0.0,0.0,0.0,0.0,65809.0,303448.0,0.0,2612044.0,120.303,3142367.0,-45.816,868941.0,58910.0,613513.0,1288955.0,78381.0,1288955.0,4590356.0,0.0,0.0,0.0,1857500.0,4590356.0,28.364,1404000.0,772679.0,4192406.0,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
1248708907,2020.0,14793402.0,380870.0,0.0,2497275.0,0.0,41.305,18279755.0,17210432.0,688611.0,1069323.0,56647.0,4261462.0,396241.0,0.0,0.0,0.0,0.0,0.0,68376.0,362108.0,0.0,3865221.0,64.609,2497275.0,-54.376,1249812.0,56989.0,550055.0,1669825.0,78381.0,1669825.0,5931287.0,0.0,2417030.0,17210432.0,1741160.0,5931287.0,29.212,3404000.0,707215.0,4192406.0,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
1248708907,2021.0,8414598.0,-157888.0,0.0,1921169.0,0.0,-41.78,10642540.0,10138358.0,660132.0,504182.0,0.0,3863932.0,124345.0,0.0,0.0,0.0,0.0,0.0,77615.0,-216995.0,0.0,3739587.0,51.374,1921169.0,-68.505,1091924.0,75322.0,574781.0,1481937.0,78381.0,1481937.0,5345870.0,0.0,1723759.0,10138358.0,2630570.0,5345870.0,-9.87,3404000.0,721177.0,4192406.0,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
1258108980,2017.0,402054.0,123653.0,0.0,1899990.0,0.0,-2.04,1185395.0,852530.0,53377.0,332864.0,13270.0,247848.0,50000.0,0.0,0.0,0.0,0.0,0.0,1073.0,93632.0,0.0,197848.0,960.328,1899990.0,8.471,1300740.0,0.0,159408.0,2659618.0,0.0,2659618.0,2907466.0,0.0,245019.0,0.0,0.0,2907466.0,10.583,328169.0,239232.0,1917628.0,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
1258108980,2018.0,457691.0,81204.0,0.0,1980855.0,0.0,0.485,1191143.0,959432.0,3357.0,231711.0,8869.0,234149.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,52370.0,0.0,184149.0,1075.681,1980855.0,-2.743,1381944.0,0.0,101656.0,2740822.0,0.0,2740822.0,2974972.0,0.0,314890.0,0.0,0.0,2974972.0,2.322,333374.0,179341.0,1917628.0,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
1258108980,2019.0,421177.0,218151.0,0.0,2438958.0,0.0,49.4,1779462.0,1358592.0,0.0,420870.0,27846.0,549890.0,50000.0,0.0,0.0,0.0,0.0,0.0,3016.0,201368.0,0.0,499890.0,487.9,2438958.0,-2.2,1600094.0,0.0,113909.0,2958973.0,0.0,2958973.0,3508862.0,0.0,592918.0,0.0,0.0,3508862.0,17.9,423534.0,219501.0,1917628.0,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
1258108980,2020.0,540067.0,438763.0,0.0,2869775.0,0.0,65.107,2938023.0,2038545.0,0.0,899478.0,79856.0,512740.0,50000.0,0.0,0.0,0.0,0.0,0.0,600.0,448512.0,0.0,462740.0,620.17,2869775.0,-5.522,2038857.0,0.0,356748.0,3397736.0,0.0,3397736.0,3910475.0,0.0,823046.0,2038545.0,0.0,3910475.0,11.446,428889.0,450966.0,1917628.0,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
1258108980,2021.0,522609.0,187081.0,0.0,4245606.0,0.0,9.361,3213046.0,2722924.0,1561366.0,490122.0,0.0,1749604.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,152253.0,0.0,1699604.0,249.8,4245606.0,7.005,2225939.0,0.0,245415.0,3584817.0,0.0,3584817.0,5334421.0,0.0,1181822.0,2722924.0,0.0,5334421.0,36.414,428889.0,337869.0,1917628.0,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
1268101064,2018.0,247381.0,93105.0,0.0,722443.0,0.0,1000000000000.0,951383.0,747150.0,0.0,204234.0,6058.0,156544.0,42200.0,0.0,0.0,0.0,0.0,0.0,4372.0,101778.0,0.0,114344.0,631.815,722443.0,1000000000000.0,396444.0,930.0,77127.0,696444.0,0.0,696444.0,852989.0,0.0,59515.0,671416.0,42200.0,852989.0,1000000000000.0,75497.0,102456.0,1591014.0,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
1268101064,2019.0,153910.0,230979.0,0.0,881331.0,0.0,41.327,1344557.0,972176.0,0.0,372381.0,17521.0,122953.0,17200.0,0.0,0.0,0.0,0.0,0.0,6273.0,216062.0,0.0,105753.0,833.386,881331.0,70.798,627423.0,313.0,114478.0,927423.0,0.0,927423.0,1050376.0,0.0,284919.0,954959.0,17200.0,1050376.0,23.141,75497.0,156319.0,1591014.0,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
1268101064,2020.0,124585.0,40201.0,0.0,963257.0,0.0,-30.588,933279.0,735462.0,102901.0,197817.0,2781.0,149093.0,17200.0,0.0,0.0,0.0,0.0,0.0,8710.0,28114.0,0.0,131893.0,730.332,963257.0,-20.659,667624.0,295.0,115767.0,967624.0,0.0,967624.0,1116717.0,0.0,56046.0,735462.0,17200.0,1116717.0,6.316,79101.0,169703.0,1591014.0,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
1268101064,2021.0,123297.0,-144231.0,0.0,818356.0,0.0,-25.597,694387.0,637607.0,78646.0,56781.0,0.0,131108.0,17200.0,0.0,0.0,0.0,0.0,0.0,7335.0,-138886.0,0.0,113908.0,718.436,818356.0,-23.498,523393.0,249.0,152560.0,823393.0,0.0,823393.0,954501.0,0.0,29348.0,637607.0,17200.0,954501.0,-14.526,79101.0,195667.0,1591014.0,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
1268101376,2017.0,88933.0,13965909.0,0.0,60568667.0,1630880.0,6.65,96155431.0,58076484.0,49377960.0,38078947.0,4396114.0,58559772.0,16597779.0,0.0,4162432.0,5048835.0,0.0,0.0,6588447.0,21348703.0,0.0,41961993.0,148.35,62250741.0,-13.873,38692865.0,1845333.0,4644399.0,111183918.0,63762514.0,111183918.0,169743689.0,1682073.0,96957.0,4565033.0,33366412.0,169743689.0,47.555,18858632.0,16730243.0,1904895.0,중소기업,C3,2022-07-19,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준
1268101376,2018.0,304873.0,-13697658.0,0.0,55363590.0,4155119.0,-67.177,31560874.0,20259690.0,43043755.0,11301184.0,774571.0,43169958.0,21189819.0,0.0,7270460.0,656799.0,0.0,0.0,7605991.0,-9055219.0,0.0,21980139.0,300.022,65945295.0,604.299,23125258.0,2569457.0,4893157.0,110373832.0,44315439.0,110373832.0,153543790.0,10581705.0,797247.0,1616495.0,29570345.0,153543790.0,-9.544,11544888.0,20356404.0,1904895.0,중소기업,C3,2022-07-19,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준
1268101376,2019.0,0.0,-85839250.0,0.0,49827370.0,54335770.0,-60.9,11849653.0,20787392.0,31874515.0,-8937738.0,843879.0,49982678.0,21282198.0,0.0,0.0,0.0,0.0,0.0,21401299.0,-70110149.0,0.0,28700480.0,83.2,52661261.0,370.6,-62594967.0,2786363.0,2779909.0,47364808.0,51378807.0,38786700.0,88769378.0,2833891.0,0.0,0.0,30070668.0,95560283.0,-37.8,1179178.0,61172411.0,1904895.0,중소기업,C3,2022-07-19,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준
1268106617,2017.0,1139393.0,4512523.0,0.0,9750722.0,-3474.0,20.231,58505656.0,26640521.0,5822006.0,31865136.0,784645.0,10486206.0,569166.0,0.0,0.0,0.0,0.0,0.0,573699.0,5407760.0,0.0,9917040.0,272.305,27004593.0,20.389,3622262.0,206639.0,1521771.0,19195289.0,0.0,19195289.0,29681495.0,17253871.0,15401848.0,16556052.0,3100000.0,29681495.0,8.097,0.0,26457376.0,1869860.0,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
