,BusinessNum,cmpCd,cmpNm,cmpScl,criGrd,accDate,grdDesc
3680,2158709544,,,,,,
3681,1108103006,,,,,,
3682,6130408468,,,,,,
3683,2208801598,,,,,,
3684,5032408930,,,,,,
3685,1308607771,,,,,,
3686,1418108198,,,,,,
3687,1318608763,,,,,,
3688,6638803325,,,,,,
3689,2152106282,,,,,,
3690,1058602920,,,,,,
3691,3148100625,,,,,,
3692,5398102725,,,,,,
3693,6488708702,,,,,,
3694,1208609720,2104738,아쿠아픽,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
3695,1108106778,3744015,도성산업,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
3696,2208801811,,,,,,
3697,4178106995,,,,,,
3698,3508806519,,,,,,
3699,1262800694,,,,,,
3700,6208100181,,,,,,
3701,1100405927,,,,,,
3702,5068108465,,,,,,
3703,2148107850,,,,,,
3704,6168709281,,,,,,
3705,1198101841,,,,,,
3706,8398709840,,,,,,
3707,1198208557,5349778,한국경영정보화진흥원,기타(비영리법인),C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
3708,1198607182,,,,,,
3709,1378106727,,,,,,
3710,1058703740,,,,,,
3711,1058704363,,,,,,
3712,1303402691,,,,,,
3713,1098602663,,,,,,
3714,3128608732,,,,,,
3715,1215500377,,,,,,
3716,6828806845,,,,,,
3717,1258600961,,,,,,
3718,5068508210,,,,,,
3719,4558103173,,,,,,
3720,6488803013,,,,,,
3721,4088105130,,,,,,
3722,2013600270,,,,,,
3723,5048100466,,,,,,
3724,1090807539,,,,,,
3725,6398807196,,,,,,
3726,4378607420,,,,,,
3727,1050106668,,,,,,
3728,8598807981,,,,,,
3729,1050703320,,,,,,
3730,6528803408,,,,,,
3731,5158107194,,,,,,
3732,2128103643,,,,,,
3733,4708809420,,,,,,
3734,2248809325,,,,,,
3735,1018100030,,,,,,
3736,1058508515,,,,,,
3737,4028607550,,,,,,
3738,1370407506,,,,,,
3739,1058100690,,,,,,
3740,8548807848,,,,,,
3741,1308108288,,,,,,
3742,1358105379,,,,,,
3743,3018609410,,,,,,
3744,8158605596,,,,,,
3745,6608601371,,,,,,
3746,1288709222,,,,,,
3747,5028604600,,,,,,
3748,3068104422,1230334,알루코,중견기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
3749,2208803241,,,,,,
3750,1238802123,,,,,,
3751,3128605835,,,,,,
3752,6768706094,,,,,,
3753,1828706174,,,,,,
3754,2208804612,,,,,,
3755,5020609112,,,,,,
3756,1252000399,,,,,,
3757,1058709182,,,,,,
3758,3148504410,,,,,,
3759,5888103623,,,,,,
3760,1318609762,,,,,,
3761,1132208845,,,,,,
3762,5038605094,,,,,,
3763,4028707983,,,,,,
3764,3938103772,,,,,,
3765,2638103899,,,,,,
3766,2218103837,,,,,,
3767,8568804318,,,,,,
3768,2288106018,,,,,,
3769,2268803242,,,,,,
3770,3178100226,,,,,,
3771,5018504659,,,,,,
3772,5178803651,,,,,,
3773,2068102197,,,,,,
3774,1138106936,,,,,,
3775,5726503585,,,,,,
3776,4168108388,,,,,,
3777,6368704152,,,,,,
3778,5028601762,,,,,,
3779,3078107783,,,,,,
3780,1252400297,,,,,,
3781,8488801948,,,,,,
3782,1178101589,,,,,,
3783,2208703894,,,,,,
3784,5068103023,,,,,,
3785,2100701353,,,,,,
3786,1212203763,,,,,,
3787,2148707241,,,,,,
3788,2208802454,,,,,,
3789,7368609255,6645452,아이티지엔,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
3790,5158102931,,,,,,
3791,5028608527,,,,,,
3792,2613809224,,,,,,
3793,1208605243,,,,,,
3794,6218108740,,,,,,
3795,1688804432,,,,,,
3796,2018104392,,,,,,
3797,1388104136,,,,,,
3798,6178601628,4167030,제이에스온,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
3799,1358604509,,,,,,
3800,2788705715,,,,,,
3801,1058107827,,,,,,
3802,5058508611,,,,,,
3803,2068704101,,,,,,
3804,3808100242,,,,,,
3805,2068106674,,,,,,
3806,4868801135,,,,,,
3807,1088602960,,,,,,
3808,1251201651,,,,,,
3809,4018104579,,,,,,
3810,2048105563,,,,,,
3811,2208700339,,,,,,
3812,5028105009,,,,,,
3813,1138603044,2777440,메이드인헤븐,중소기업,A3,2022-07-19,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준"
3814,4168106797,,,,,,
3815,1058604799,,,,,,
3816,4558805181,,,,,,
3817,2972700092,,,,,,
3818,1101509961,2480384,삼화바인더,중소기업,C1,2022-02-15,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
3819,6218106035,,,,,,
3820,6078108261,,,,,,
3821,7058800485,,,,,,
3822,3128105520,,,,,,
3823,1178100045,,,,,,
3824,5048104833,,,,,,
3825,1318109030,,,,,,
3826,4088108298,,,,,,
3827,1018101883,,,,,,
3828,2298102421,,,,,,
3829,1231200013,,,,,,
3830,1108106958,1548120,(주)세이지그린,중소기업,B1,2022-02-15,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
3831,2208805123,,,,,,
3832,4031505091,,,,,,
3833,5478701412,,,,,,
3834,2108105902,,,,,,
3835,3550808205,,,,,,
3836,5398802644,8354494,플로우,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
3837,8318704042,,,,,,
3838,8938104987,,,,,,
3839,1248609773,,,,,,
3840,1058209496,1924335,(복)홀트아동복지회,기타(비영리법인),A2,2022-04-15,"양호한 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 낮으며, 현 단계에서 합리적으로 예측 가능한 장래의 어떠한 환경변화에 대한 대처능력이 상당한 수준"
3841,5068107277,,,,,,
3842,6888603351,,,,,,
3843,1058707958,,,,,,
3844,2228105279,,,,,,
3845,4168107419,,,,,,
3846,4168704914,,,,,,
3847,1058102919,,,,,,
3848,4028104265,,,,,,
3849,1058107897,,,,,,
3850,1188106507,,,,,,
3851,1018604874,,,,,,
3852,1138608609,5905859,홍익이엔지,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
3853,2068106254,,,,,,
3854,1252100748,,,,,,
3855,1198101954,,,,,,
3856,1168100423,,,,,,
3857,5148102315,,,,,,
3858,8238704576,8512104,포트릭스,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
3859,6178101535,,,,,,
3860,1098609119,,,,,,
3861,6208103368,,,,,,
3862,6178601907,,,,,,
3863,1273409639,,,,,,
3864,1018104068,,,,,,
3865,4028800777,6688336,(주)노트스퀘어,중소기업,C2,2022-05-15,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
3866,1788805016,,,,,,
3867,1288109987,2229255,새한티티씨,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
3868,3028704211,,,,,,
3869,6218104733,,,,,,
3870,1328104673,,,,,,
3871,6415500889,,,,,,
3872,2208608322,,,,,,
3873,8608101688,,,,,,
3874,4138101780,,,,,,
3875,1068105774,,,,,,
3876,1208700713,,,,,,
3877,8808709258,,,,,,
3878,6218107353,,,,,,
3879,1078702085,,,,,,
3880,1078107930,,,,,,
3881,1058708102,,,,,,
3882,3042306068,,,,,,
3883,2208608769,,,,,,
3884,1051802718,,,,,,
3885,1198601854,,,,,,
3886,6488704834,,,,,,
3887,5028602161,,,,,,
3888,1208804080,,,,,,
3889,1048106474,,,,,,
3890,1238102615,,,,,,
3891,7808604553,,,,,,
3892,1078802431,,,,,,
3893,5148104971,,,,,,
3894,1068106556,,,,,,
3895,6028209552,,,,,,
3896,5028102262,2461634,대아정보통신,중소기업,A2,2022-07-19,"양호한 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 낮으며, 현 단계에서 합리적으로 예측 가능한 장래의 어떠한 환경변화에 대한 대처능력이 상당한 수준"
3897,8528804052,,,,,,
3898,2648109141,,,,,,
3899,8808701782,,,,,,
3900,3868105081,,,,,,
3901,1059006260,,,,,,
3902,1148701864,,,,,,
3903,6158100861,1847498,동진정보통신,중소기업,A3,2022-07-19,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준"
3904,2208706471,,,,,,
3905,4168603128,,,,,,
3906,6178603559,,,,,,
3907,3358100443,6794367,지오넷,중소기업,A1,2022-07-19,"최상위의 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 극히 낮으며, 현 단계에서 합리적으로 예측가능한 장래의 어떠한 환경변화에도 대처 가능한 초우량의 신용"
3908,6158105354,,,,,,
3909,2068105888,,,,,,
3910,5188809064,8251335,단단,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
3911,5028109685,,,,,,
3912,5738607270,,,,,,
3913,1558108173,,,,,,
3914,1308606784,,,,,,
3915,1148107034,,,,,,
3916,8648704233,,,,,,
3917,1168102544,,,,,,
3918,1108107835,,,,,,
3919,1058803220,,,,,,
3920,1238600895,,,,,,
3921,4848607129,,,,,,
3922,3258606419,,,,,,
3923,4138105592,,,,,,
3924,7508109452,,,,,,
3925,2068606866,4306136,지우토건,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
3926,5988802413,,,,,,
3927,2248103869,,,,,,
3928,1448103166,,,,,,
3929,1318108329,,,,,,
3930,5018104599,,,,,,
3931,1252503542,,,,,,
3932,4268605335,,,,,,
3933,4178106521,1184868,영진기술,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
3934,3148105785,,,,,,
3935,8728702152,,,,,,
3936,1728106804,,,,,,
3937,1588503056,,,,,,
3938,1081408125,,,,,,
3939,6078105414,,,,,,
3940,1058707612,,,,,,
3941,3068106161,1233329,태양넷콤,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
3942,5010207347,,,,,,
3943,2648101118,,,,,,
3944,1248607141,,,,,,
3945,1218109636,,,,,,
3946,2348103941,,,,,,
3947,1058600133,,,,,,
3948,4080701596,,,,,,
3949,5028605604,,,,,,
3950,4988706295,8777763,하워드랩,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
3951,8128709375,,,,,,
3952,3778601243,,,,,,
3953,2128101708,,,,,,
3954,8368107822,,,,,,
3955,2118605357,,,,,,
3956,2151609409,,,,,,
3957,1018209933,3054960,여성환경연대,기타(비영리법인),B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
3958,6168106902,,,,,,
3959,6030606299,,,,,,
3960,2208703115,3685189,(주)클릭컨설팅,중소기업,B2,2022-05-15,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
3961,1311908506,,,,,,
3962,1058603005,2256097,(주)아리오,중소기업,A3,2022-02-15,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준"
3963,4118800210,,,,,,
3964,1138101741,,,,,,
3965,3148608059,4157146,삼영정보,중소기업,C3,2022-07-19,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준
3966,5158105370,,,,,,
3967,8178802864,,,,,,
3968,2148607497,,,,,,
3969,8998607522,,,,,,
3970,2158109366,,,,,,
3971,4458704909,,,,,,
3972,1138109499,,,,,,
3973,3018109106,,,,,,
3974,1108104989,2949791,세미해운,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
3975,2018600469,3042698,티쿤글로벌,중소기업,C3,2022-07-19,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준
3976,5158101582,,,,,,
3977,1228605540,,,,,,
3978,3918806191,,,,,,
3979,1058709260,,,,,,
3980,1138104840,,,,,,
3981,1098103751,,,,,,
3982,6168603958,,,,,,
3983,3178101612,,,,,,
3984,8580704454,,,,,,
3985,1148602020,,,,,,
3986,1358105702,,,,,,
3987,2220504851,,,,,,
3988,6268702907,,,,,,
3989,5348605274,,,,,,
3990,2208608202,,,,,,
3991,1128109384,,,,,,
3992,1198703039,,,,,,
3993,3608109412,,,,,,
3994,3140208911,,,,,,
3995,2278107778,,,,,,
3996,8718603278,,,,,,
3997,2148606977,,,,,,
3998,4128105334,,,,,,
3999,5568805522,,,,,,
4000,1198100905,,,,,,
4001,1198601809,,,,,,
4002,1108103932,2753781,케이피엑스홀딩스,중견기업,A1,2022-07-19,"최상위의 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 극히 낮으며, 현 단계에서 합리적으로 예측가능한 장래의 어떠한 환경변화에도 대처 가능한 초우량의 신용"
4003,7048608706,,,,,,
4004,1098100932,,,,,,
4005,1268602910,4144093,대한공조,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
4006,1448103587,,,,,,
4007,1448100930,,,,,,
4008,3378803144,6814237,쉘파스페이스,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
4009,6138105978,,,,,,
4010,4018107187,1251402,대호건설,중소기업,A2,2022-07-19,"양호한 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 낮으며, 현 단계에서 합리적으로 예측 가능한 장래의 어떠한 환경변화에 대한 대처능력이 상당한 수준"
4011,1138103226,,,,,,
4012,4918603613,,,,,,
4013,1058604302,2466127,(주)디엠엔터프라이즈,중소기업,B1,2022-02-15,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
4014,5728607269,,,,,,
4015,1058709922,,,,,,
4016,3828704641,,,,,,
4017,1058107743,,,,,,
4018,5068108485,,,,,,
4019,1238104859,,,,,,
4020,2568100771,,,,,,
4021,1208604325,,,,,,
4022,1138602510,,,,,,
4023,1048106498,,,,,,
4024,6368105095,,,,,,
4025,2218102368,,,,,,
4026,2130203570,,,,,,
4027,1148509456,2309440,롯데네슬레코리아,대기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
4028,5041500313,,,,,,
4029,2868606911,,,,,,
4030,8518707075,,,,,,
4031,1088103527,,,,,,
4032,1238100511,,,,,,
4033,1068602854,,,,,,
4034,4148108594,,,,,,
4035,5828105264,,,,,,
4036,6618704451,,,,,,
4037,2328800271,6662435,티웨이브,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
4038,2308709207,,,,,,
4039,2208702060,,,,,,
4040,2208801342,,,,,,
4041,1208105885,,,,,,
4042,3018108574,,,,,,
4043,1058702187,,,,,,
4044,1118109140,,,,,,
4045,1248706063,,,,,,
4046,6198600844,,,,,,
4047,1378107716,,,,,,
4048,4168106237,,,,,,
4049,3148108175,,,,,,
4050,1081809963,,,,,,
4051,2118506453,,,,,,
4052,5498800679,,,,,,
4053,2968705368,,,,,,
4054,5048100900,,,,,,
4055,1178101138,,,,,,
4056,1248606107,,,,,,
4057,2428704462,,,,,,
4058,6178104449,,,,,,
4059,6308701293,,,,,,
4060,2248102664,3914262,스퀘어베이스,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
4061,2248103602,,,,,,
4062,2148208233,,,,,,
4063,3488704865,,,,,,
4064,1058608344,,,,,,
4065,1098100699,,,,,,
4066,1178104737,3744386,레드비쥬얼,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
4067,6158706117,,,,,,
4068,3818704715,,,,,,
4069,2128106281,,,,,,
4070,2068603087,,,,,,
4071,1058605574,,,,,,
4072,3868105920,,,,,,
4073,2338106005,,,,,,
4074,5048105790,,,,,,
4075,4708800099,,,,,,
4076,2298100080,,,,,,
4077,5158104936,,,,,,
4078,2298107779,,,,,,
4079,3140804740,,,,,,
4080,8648806034,,,,,,
4081,2148100375,1392822,산하정보기술,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
4082,1218103537,,,,,,
4083,3648102659,,,,,,
4084,1178109457,,,,,,
4085,2208601142,,,,,,
4086,1058705338,,,,,,
4087,1138103801,1193461,에이케이홀딩스(주),중견기업,NG,2022-02-23,자료 불충분 및 제한으로 인한 등급부재
4088,1198106480,,,,,,
4089,6498105994,,,,,,
4090,1262200790,,,,,,
4091,1198604930,,,,,,
4092,1348701881,,,,,,
4093,1058608217,2171136,케이티에스해운,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
4094,1428108249,,,,,,
4095,3148609600,,,,,,
4096,1358107960,,,,,,
4097,2118107654,1933995,케이씨아이엠,중소기업,A3,2022-07-19,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준"
4098,4068809910,8262779,디에이치정보,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
4099,2208707549,,,,,,
4100,6128108789,,,,,,
4101,6058108952,,,,,,
4102,6918704540,,,,,,
4103,1058709130,,,,,,
4104,5028604496,,,,,,
4105,8508600552,8432850,레이시스,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
4106,2768105854,,,,,,
4107,6168606746,,,,,,
4108,1238101774,,,,,,
4109,1838600572,6531421,(주)두물머리,중소기업,B3,2022-05-15,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
4110,1223202964,,,,,,
4111,8428104147,,,,,,
4112,2118607617,,,,,,
4113,1148600320,,,,,,
4114,3018107781,,,,,,
4115,1138605329,,,,,,
4116,5868603429,,,,,,
4117,2208706910,,,,,,
4118,5028101403,,,,,,
4119,1058704592,,,,,,
4120,5088102430,2799282,이지건설,중소기업,C1,2022-07-19,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준"
4121,6798101806,,,,,,
4122,6218207020,,,,,,
4123,3738704640,,,,,,
4124,1148704123,,,,,,
4125,1148603138,,,,,,
4126,3148109672,1473301,대덕전업공사,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
4127,5438106074,,,,,,
4128,1168504627,,,,,,
4129,6458707812,8849402,다빈정보통신,중소기업,C2,2022-07-19,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
4130,3018604173,,,,,,
4131,6098106553,1797089,삼정사,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
4132,6098106553,1797089,(주)삼정사,중소기업,B1,2022-03-15,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
4133,1330104429,,,,,,
4134,1198608194,,,,,,
4135,1058601614,,,,,,
4136,1368804119,,,,,,
4137,1058709230,,,,,,
4138,1018107961,,,,,,
4139,1238102892,,,,,,
4140,1351209045,,,,,,
4141,6168708778,,,,,,
4142,2088206973,2457746,한국통신사업자연합회,기타(비영리법인),B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
4143,4098508786,,,,,,
4144,4148702948,,,,,,
4145,5628700830,,,,,,
4146,2498705693,6396839,미니멈포맥시멈,중소기업,A3,2022-07-19,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준"
4147,3128109759,,,,,,
4148,5088107007,,,,,,
4149,6178102277,,,,,,
4150,6168108083,,,,,,
4151,1118104581,,,,,,
4152,1348103337,,,,,,
4153,6158101483,,,,,,
4154,4278708686,,,,,,
4155,4178107055,3253136,대우플랜트,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
4156,1238604672,,,,,,
4157,6588604953,,,,,,
4158,2158609655,,,,,,
4159,5218807322,,,,,,
4160,5728609698,,,,,,
4161,1068106597,,,,,,
4162,1528609871,,,,,,
4163,2658702819,,,,,,
4164,7108107098,6500997,휴렉,중소기업,B3,2022-07-19,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준"
4165,1268607431,,,,,,
4166,1241904947,,,,,,
4167,6168105475,,,,,,
4168,1238600929,,,,,,
4169,2208702239,,,,,,
4170,5038108541,,,,,,
4171,5818105670,,,,,,
4172,4188601389,,,,,,
4173,2288803776,,,,,,
4174,1131700199,,,,,,
4175,5818707059,,,,,,
4176,1062907938,,,,,,
4177,6258705558,,,,,,
4178,2648102422,,,,,,
4179,1048608940,,,,,,
4180,2288104493,1420373,대우전력,중소기업,B1,2022-07-19,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준"
4181,5098103769,,,,,,
4182,2998101924,,,,,,
4183,1138601097,,,,,,
4184,1368609459,,,,,,
4185,3138104017,,,,,,
4186,2068604822,,,,,,
4187,1058704546,,,,,,
4188,5048105491,,,,,,
4189,1298107183,,,,,,
4190,5358104040,,,,,,
4191,2208705017,3045354,피노비앤디,중소기업,C3,2022-07-19,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준
4192,6348708421,,,,,,
4193,2368701569,,,,,,
4194,5238703848,,,,,,
4195,8358602395,,,,,,
4196,4088109798,,,,,,
4197,1050302894,1950176,유진테크,중소기업,B2,2022-01-04,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
4198,2048102949,,,,,,
4199,7138605087,,,,,,
4200,4118804317,,,,,,
4201,2208600322,,,,,,
4202,4548104289,,,,,,
4203,1018601334,,,,,,
4204,2068609649,,,,,,
4205,1201100243,,,,,,
4206,1058609455,,,,,,
4207,1231800349,,,,,,
4208,5768801015,,,,,,
4209,2228102722,,,,,,
4210,6058607151,,,,,,
4211,1838608492,,,,,,
4212,3168702199,,,,,,
4213,4128108810,,,,,,
4214,2048608590,,,,,,
4215,1378105383,,,,,,
4216,1101809736,,,,,,
4217,2208806851,3709979,(주)형우시스템,중소기업,B2,2022-05-15,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
4218,5488609024,,,,,,
4219,1058706187,,,,,,
4220,1218104684,,,,,,
4221,5798608832,,,,,,
4222,2178103451,,,,,,
4223,6328102512,,,,,,
4224,2068607831,,,,,,
4225,6138108597,,,,,,
4226,2618105918,,,,,,
4227,1258609901,,,,,,
4228,1018206257,,,,,,
4229,2478104297,,,,,,
4230,2298102658,,,,,,
4231,4028107725,,,,,,
4232,6172900041,,,,,,
4233,5438707601,,,,,,
4234,6168607895,,,,,,
4235,1078801337,,,,,,
4236,1048603338,2942389,아주뉴스코퍼레이션,중소기업,B2,2022-07-19,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준"
4237,2798108988,,,,,,
4238,1058609894,,,,,,
4239,1148603038,,,,,,
4240,8138800566,,,,,,
4241,2048604764,,,,,,
4242,7778803780,,,,,,
4243,1108102635,,,,,,
4244,2018609777,,,,,,
4245,1018601206,,,,,,
4246,1058609355,,,,,,
4247,1358100235,,,,,,
4248,1238606510,,,,,,
4249,1058607206,,,,,,
4250,3128609981,,,,,,
4251,4038107648,,,,,,
4252,6328100869,,,,,,
4253,5021402848,,,,,,
4254,8378704260,,,,,,
4255,1058708429,,,,,,
4256,2018107226,,,,,,
4257,3208705949,,,,,,
4258,6288709709,,,,,,
4259,1198604313,,,,,,
4260,5178101840,,,,,,
4261,1248108906,,,,,,
4262,6158107572,,,,,,
4263,1248600294,,,,,,
4264,6162905674,,,,,,
4265,3148104610,,,,,,
4266,5678104223,,,,,,
4267,5058102130,,,,,,
4268,5068106576,,,,,,
4269,1132104029,,,,,,
4270,3013900355,,,,,,
4271,3558108605,,,,,,
4272,1448105256,,,,,,
4273,1178108719,,,,,,
4274,1268101733,,,,,,
4275,2878800675,,,,,,
4276,1098101952,,,,,,
4277,3148109929,,,,,,
4278,2118800590,,,,,,
4279,3248606322,,,,,,
4280,5158103556,,,,,,
4281,8128107399,,,,,,
4282,1058703070,,,,,,
4283,2018103615,2239199,(주)브랜드인투이션,중소기업,C2,2022-05-15,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준"
4284,3148100233,,,,,,
4285,3678104719,,,,,,
4286,1058705015,,,,,,
4287,1348609988,,,,,,
4288,1358607228,,,,,,
4289,1098601860,,,,,,
